species,lat,lng
kangaroo,-35.28654653,149.1641817
kangaroo,-35.42409817,149.077128
kangaroo,-35.42450678,149.0747633
kangaroo,-35.33821586,149.1022007
kangaroo,-35.19638389,149.162192
kangaroo,-35.27374337,149.1428726
kangaroo,-35.32224962,149.057748
kangaroo,-35.32324403,149.0569697
kangaroo,-35.15421071,149.1391166
kangaroo,-35.3269506,149.0527392
kangaroo,-35.23042983,149.1962059
kangaroo,-35.2683521,149.1963382
kangaroo,-35.4416267,149.0865352
kangaroo,-35.44719563,149.0790678
kangaroo,-35.4410522,149.0871666
kangaroo,-35.27860773,149.184802
kangaroo,-35.29287125,149.1710403
kangaroo,-35.29372075,149.1719381
kangaroo,-35.29267995,149.1706018
kangaroo,-35.52104673,149.1448457
kangaroo,-35.52104673,149.1448457
kangaroo,-35.34281079,149.1251654
kangaroo,-35.21529988,149.1911038
kangaroo,-35.26993303,149.0541671
kangaroo,-35.21384655,149.1892083
kangaroo,-35.38888028,149.0873014
kangaroo,-35.20934368,149.0362992
kangaroo,-35.18177903,149.1481406
kangaroo,-35.34756808,149.1253159
kangaroo,-35.3453669,149.1138762
kangaroo,-35.29184627,149.0924141
kangaroo,-35.2563329,149.1614462
kangaroo,-35.23018193,149.1595412
kangaroo,-35.30975307,149.0313733
kangaroo,-35.46274675,149.1097296
kangaroo,-35.32554517,149.0279627
kangaroo,-35.44327043,149.0956383
kangaroo,-35.26412793,149.0741241
kangaroo,-35.29579089,149.1803841
kangaroo,-35.2299123,149.1961899
kangaroo,-35.2459009,149.0374917
kangaroo,-35.229685,149.1958215
kangaroo,-35.2544688,149.1874587
kangaroo,-35.26848165,149.1872554
kangaroo,-35.16760425,149.149212
kangaroo,-35.33147018,149.0945286
kangaroo,-35.33289533,149.0539183
kangaroo,-35.43984962,149.0883716
kangaroo,-35.2059594,149.2011726
kangaroo,-35.33542312,149.1197737
kangaroo,-35.34922023,149.1048826
kangaroo,-35.35480887,149.1003769
kangaroo,-35.20560625,149.201219
kangaroo,-35.29591995,149.0018821
kangaroo,-35.30539375,149.1209696
kangaroo,-35.36495077,149.1274493
kangaroo,-35.37405652,149.1325182
kangaroo,-35.39447753,149.049349
kangaroo,-35.40525433,149.1215627
kangaroo,-35.34150016,149.1256162
kangaroo,-35.445434,149.1079706
kangaroo,-35.44256583,149.0843545
kangaroo,-35.2122184,149.138253
kangaroo,-35.21231583,149.138236
kangaroo,-35.20696372,149.1949179
kangaroo,-35.18221269,149.149143
kangaroo,-35.44107992,149.0869243
kangaroo,-35.2706216,149.1959058
kangaroo,-35.39473593,149.0491552
kangaroo,-35.35834823,149.1239074
kangaroo,-35.26548192,149.1453282
kangaroo,-35.22614747,149.1601446
kangaroo,-35.25809095,149.1486396
kangaroo,-35.29411622,148.9981951
kangaroo,-35.2910862,149.1699656
kangaroo,-35.4323365,149.0825884
kangaroo,-35.34814575,149.0800574
kangaroo,-35.32136938,149.1162693
kangaroo,-35.40963633,149.0628153
kangaroo,-35.4226171,149.0678375
other,-35.46008742,149.0845447
kangaroo,-35.44074153,149.0873154
kangaroo,-35.38518408,149.0950916
kangaroo,-35.3453909,149.1143636
kangaroo,-35.38415803,149.0819614
kangaroo,-35.22086155,149.1762107
kangaroo,-35.2166228,149.1831367
kangaroo,-35.29494128,149.1731401
kangaroo,-35.23830519,149.0771999
kangaroo,-35.2368205,149.1982706
kangaroo,-35.30871115,149.1177414
kangaroo,-35.27073592,149.087948
kangaroo,-35.18900795,149.1030841
kangaroo,-35.4318424,149.1081217
wallaby,-35.31861893,149.169363
kangaroo,-35.230493,149.1668806
kangaroo,-35.23004931,149.166918
kangaroo,-35.23908878,149.165769
kangaroo,-35.23892661,149.1659195
kangaroo,-35.36923823,149.1091045
kangaroo,-35.36929107,149.1090866
kangaroo,-35.45365126,149.0800501
wallaroo,-35.38042045,149.1163998
kangaroo,-35.37759193,149.1137789
kangaroo,-35.19282593,149.0669242
kangaroo,-35.34865127,149.1057571
kangaroo,-35.1851382,149.0835468
kangaroo,-35.35902283,149.1092924
kangaroo,-35.25110012,149.0264904
kangaroo,-35.18385439,149.154256
kangaroo,-35.20631878,149.1981896
kangaroo,-35.3846552,149.0599791
kangaroo,-35.20248612,149.1320892
kangaroo,-35.19869737,149.1313924
kangaroo,-35.43181957,149.0826143
kangaroo,-35.33487113,149.0626099
kangaroo,-35.31845345,149.0670828
kangaroo,-35.29674731,149.178854
kangaroo,-35.34645877,149.1266269
kangaroo,-35.18220244,149.1493074
kangaroo,-35.30940957,149.0212065
kangaroo,-35.38752943,149.0591068
kangaroo,-35.1786136,149.1452432
kangaroo,-35.36818885,149.1287206
kangaroo,-35.34958448,149.0702859
kangaroo,-35.38324514,149.0858309
kangaroo,-35.31876543,149.164545
kangaroo,-35.46330129,149.1107362
kangaroo,-35.32736006,149.2266339
kangaroo,-35.25309848,149.170741
kangaroo,-35.27196457,149.0751942
kangaroo,-35.4455261,149.1142041
kangaroo,-35.2757128,149.0759882
kangaroo,-35.29128918,149.1635596
kangaroo,-35.36118574,149.077729
kangaroo,-35.27217504,149.1644978
kangaroo,-35.41218835,149.1275519
kangaroo,-35.34985862,149.100508
kangaroo,-35.34890493,149.1017037
kangaroo,-35.39779845,149.0699067
kangaroo,-35.24829695,149.1214389
kangaroo,-35.381907,149.0742386
kangaroo,-35.44665848,149.079618
kangaroo,-35.43682958,149.1240458
kangaroo,-35.29240144,149.1706466
kangaroo,-35.34921155,149.1553327
kangaroo,-35.40457623,149.1460542
kangaroo,-35.15722028,149.152175
wallaroo,-35.3787403,149.0725781
kangaroo,-35.34918828,149.0698679
kangaroo,-35.3489896,149.0697752
kangaroo,-35.3188303,149.1469417
kangaroo,-35.2908858,149.1700371
kangaroo,-35.2514806,149.1531032
kangaroo,-35.26928942,149.1966926
kangaroo,-35.27654668,149.1493041
kangaroo,-35.29524943,149.17325
kangaroo,-35.40923152,149.0628923
kangaroo,-35.3203799,149.0894995
kangaroo,-35.42925205,149.0855094
kangaroo,-35.29624001,149.1742279
kangaroo,-35.24725398,149.1547878
kangaroo,-35.40185097,149.0746638
kangaroo,-35.44590062,149.093258
kangaroo,-35.464844,149.0910482
kangaroo,-35.32396992,149.0972338
kangaroo,-35.24232411,149.0563277
kangaroo,-35.40845895,149.1355016
other,-35.40949717,149.1448752
kangaroo,-35.27220187,149.0733497
kangaroo,-35.19232818,149.0622755
kangaroo,-35.41162598,149.1181236
kangaroo,-35.23323343,149.0862932
kangaroo,-35.24007587,149.0902794
kangaroo,-35.24654628,149.0915802
kangaroo,-35.32007682,149.0905935
kangaroo,-35.3764665,149.102128
kangaroo,-35.3390042,149.173641
kangaroo,-35.4423732,149.0941378
kangaroo,-35.33560999,149.2406861
wallaroo,-35.45668929,149.1028589
kangaroo,-35.32448618,149.0971615
kangaroo,-35.1520273,149.1232048
kangaroo,-35.40463202,149.1462199
kangaroo,-35.40450885,149.1461671
kangaroo,-35.40450413,149.146172
kangaroo,-35.32268426,149.1675986
kangaroo,-35.20122275,149.0974477
kangaroo,-35.46738463,149.1116297
kangaroo,-35.31701581,149.1697962
kangaroo,-35.36648752,149.1678296
other,-35.3719511,149.0624898
kangaroo,-35.31194972,149.108245
kangaroo,-35.33531646,149.1704656
kangaroo,-35.26513504,149.0337272
kangaroo,-35.29536983,149.180454
kangaroo,-35.2948691,149.1807501
kangaroo,-35.44745357,149.1263684
kangaroo,-35.34331925,149.1633221
kangaroo,-35.34693707,149.1193754
kangaroo,-35.28792487,149.1767442
kangaroo,-35.28336845,149.156803
kangaroo,-35.34613052,149.1105226
kangaroo,-35.34820284,149.1069986
kangaroo,-35.33747497,149.1625803
kangaroo,-35.24010261,149.1171625
kangaroo,-35.37767161,149.1139986
kangaroo,-35.45911567,149.0909797
kangaroo,-35.1867594,149.119914
kangaroo,-35.19475775,149.1097779
kangaroo,-35.4067782,149.1458589
kangaroo,-35.23271532,149.1254755
kangaroo,-35.342842,149.1235057
kangaroo,-35.33614893,149.1359616
kangaroo,-35.36029632,149.1042809
kangaroo,-35.41433798,149.063988
kangaroo,-35.33590472,149.0988714
kangaroo,-35.35947685,149.1034068
kangaroo,-35.23211048,149.1251705
kangaroo,-35.4167141,149.0631692
kangaroo,-35.21752463,149.1952545
kangaroo,-35.3465153,149.1186675
kangaroo,-35.41140753,149.1308029
kangaroo,-35.2805053,149.1732294
kangaroo,-35.25579512,149.1614292
kangaroo,-35.39528457,149.0609989
kangaroo,-35.20008132,149.0127134
kangaroo,-35.2656647,149.0339905
kangaroo,-35.27252522,149.0880695
kangaroo,-35.42145647,149.0978295
kangaroo,-35.45965908,149.0906003
kangaroo,-35.44069457,149.0929308
kangaroo,-35.17153206,149.0705979
kangaroo,-35.32550082,149.0918246
kangaroo,-35.32433942,149.0363711
kangaroo,-35.36330761,149.082173
kangaroo,-35.4145091,149.0616804
kangaroo,-35.30815482,149.1188409
kangaroo,-35.377959,149.0626637
kangaroo,-35.40263525,149.107431
kangaroo,-35.17641965,149.0642309
kangaroo,-35.36933338,149.079686
kangaroo,-35.22558142,149.0368641
kangaroo,-35.19574175,149.106183
kangaroo,-35.38310792,149.0872387
kangaroo,-35.35142386,149.1404857
kangaroo,-35.34077478,149.1841568
kangaroo,-35.2743358,149.1867114
kangaroo,-35.22009127,149.1956041
kangaroo,-35.26894103,149.050723
kangaroo,-35.27580214,149.0687982
kangaroo,-35.26782416,149.0357133
kangaroo,-35.19677494,149.130895
kangaroo,-35.15931044,149.1201931
kangaroo,-35.1601346,149.1237991
kangaroo,-35.43223148,149.078215
kangaroo,-35.19240482,149.029034
kangaroo,-35.19075137,149.0819898
kangaroo,-35.34373505,149.1151548
kangaroo,-35.4228726,149.0776133
kangaroo,-35.21874817,149.0075645
kangaroo,-35.28323632,149.1520208
kangaroo,-35.27904419,148.9693249
kangaroo,-35.33905988,149.1791446
kangaroo,-35.38187753,149.1698345
kangaroo,-35.26715614,149.1626802
kangaroo,-35.26632067,149.144971
kangaroo,-35.20986665,149.1727628
kangaroo,-35.20822994,149.0822462
kangaroo,-35.22157803,149.1293219
kangaroo,-35.30255417,149.1485385
kangaroo,-35.26257577,149.150248
kangaroo,-35.20491563,149.2042119
kangaroo,-35.32851977,149.1579837
kangaroo,-35.27131462,149.0758822
kangaroo,-35.39459093,149.15713
kangaroo,-35.42243665,149.0672724
kangaroo,-35.44091875,149.0931636
kangaroo,-35.27934068,148.9750028
kangaroo,-35.32824288,149.0487858
kangaroo,-35.44077723,149.0932489
kangaroo,-35.2070224,149.0267194
kangaroo,-35.27262068,149.1523904
kangaroo,-35.37847357,149.0939266
kangaroo,-35.37940562,149.0942385
kangaroo,-35.39034293,149.1017386
kangaroo,-35.29029029,148.9837654
kangaroo,-35.37905243,149.1109387
kangaroo,-35.32425026,149.0969228
kangaroo,-35.27824877,149.1945342
kangaroo,-35.3824382,149.0794412
kangaroo,-35.36422467,149.0830781
kangaroo,-35.36688553,149.0511859
kangaroo,-35.1733593,149.0613754
kangaroo,-35.47559488,149.1023827
kangaroo,-35.19890985,149.1316292
kangaroo,-35.23356532,149.0621122
kangaroo,-35.21957707,149.0221732
kangaroo,-35.3303104,149.0857552
kangaroo,-35.35433553,149.070411
kangaroo,-35.26355555,149.08612
kangaroo,-35.3133779,149.0941567
kangaroo,-35.32430663,149.0967489
kangaroo,-35.43265711,149.078325
kangaroo,-35.2897116,149.1689819
kangaroo,-35.23079803,149.1965446
kangaroo,-35.23189825,149.1958908
wallaroo,-35.25075228,149.1883806
kangaroo,-35.29092573,149.1821683
kangaroo,-35.20830142,149.0820008
kangaroo,-35.32095174,149.1165097
kangaroo,-35.38975463,149.1648965
kangaroo,-35.39383557,149.1629732
kangaroo,-35.34318853,149.1934935
kangaroo,-35.29849687,149.1259378
kangaroo,-35.32412858,149.0886725
kangaroo,-35.23263987,149.0503788
wallaroo,-35.38631103,149.1680515
kangaroo,-35.38015438,149.1698827
kangaroo,-35.32743727,149.0934478
kangaroo,-35.39976707,149.1280174
kangaroo,-35.21733282,149.1170107
kangaroo,-35.2434891,149.1184741
kangaroo,-35.29322888,149.1815495
kangaroo,-35.38407044,149.0838339
kangaroo,-35.39781571,149.058189
kangaroo,-35.3968793,149.05677
kangaroo,-35.25920468,149.0926812
kangaroo,-35.1608136,149.1361204
kangaroo,-35.3899405,149.1353995
kangaroo,-35.24106735,149.0739046
kangaroo,-35.28179091,149.0427092
kangaroo,-35.23171254,149.1224005
kangaroo,-35.27516428,149.0873664
kangaroo,-35.26978943,149.0404365
kangaroo,-35.2608266,149.0872944
kangaroo,-35.23569417,149.1662844
kangaroo,-35.32958105,149.1226513
kangaroo,-35.32955791,149.122605
kangaroo,-35.3576732,149.0696768
kangaroo,-35.17928685,149.1443752
kangaroo,-35.453518,149.0768194
kangaroo,-35.23430342,149.0619982
kangaroo,-35.38854808,149.1655634
kangaroo,-35.38315953,149.0898262
kangaroo,-35.32420538,149.120693
kangaroo,-35.3015706,149.1498085
kangaroo,-35.25559827,149.1614921
kangaroo,-35.31243982,149.0889791
kangaroo,-35.33711586,149.1379933
kangaroo,-35.34440387,149.1381306
kangaroo,-35.32494113,149.0965914
kangaroo,-35.37775066,149.0932774
wallaby,-35.32377687,149.1095009
kangaroo,-35.2123302,149.1892819
kangaroo,-35.2425247,149.1621964
kangaroo,-35.16132348,149.1457782
kangaroo,-35.16516811,149.1415485
kangaroo,-35.44429332,149.0943794
kangaroo,-35.47523407,149.0904311
kangaroo,-35.31366847,149.1850331
kangaroo,-35.32952895,149.1090428
kangaroo,-35.36511864,149.0509179
kangaroo,-35.29041935,149.1694933
kangaroo,-35.29065439,149.169628
kangaroo,-35.44672877,149.0790899
kangaroo,-35.44311708,149.0832736
kangaroo,-35.15870215,149.1282099
kangaroo,-35.15874713,149.1395983
kangaroo,-35.20198873,149.1328589
kangaroo,-35.20214325,149.1326144
kangaroo,-35.37501652,149.1687653
kangaroo,-35.24931488,149.1558671
kangaroo,-35.33212278,149.1222839
kangaroo,-35.39340667,149.1047977
kangaroo,-35.2931403,149.1710651
kangaroo,-35.39797172,149.155704
kangaroo,-35.45343195,149.0911916
kangaroo,-35.45342802,149.0911915
kangaroo,-35.34907538,149.1598084
kangaroo,-35.28902333,149.0784546
kangaroo,-35.31524186,149.0629382
kangaroo,-35.32695272,149.0902744
kangaroo,-35.41517987,149.0620717
kangaroo,-35.1980642,149.0914259
kangaroo,-35.20430633,149.0248593
wallaby,-35.26432855,149.1482065
kangaroo,-35.18012738,149.0781533
kangaroo,-35.1806318,149.0781954
kangaroo,-35.27580998,149.0874444
kangaroo,-35.31918768,149.1089938
kangaroo,-35.33463613,149.1696738
kangaroo,-35.2299858,149.1216546
kangaroo,-35.4445679,149.0904701
kangaroo,-35.33646365,149.1731472
kangaroo,-35.35697097,149.075119
kangaroo,-35.37786197,149.1863105
kangaroo,-35.3279004,149.0922202
kangaroo,-35.22190617,149.1957286
kangaroo,-35.23988717,149.1171057
kangaroo,-35.19971742,149.054733
kangaroo,-35.39465395,149.0580528
kangaroo,-35.2733518,149.1422376
kangaroo,-35.1875739,149.0497744
kangaroo,-35.30185807,149.1758936
wallaby,-35.27113833,149.088296
kangaroo,-35.18757271,149.0511187
kangaroo,-35.28148165,149.1507504
kangaroo,-35.39959522,149.1177562
kangaroo,-35.22565592,149.0540893
kangaroo,-35.26950872,149.1402662
kangaroo,-35.33253508,149.0634272
kangaroo,-35.30818175,149.0621276
kangaroo,-35.21447544,149.1319385
kangaroo,-35.22191058,149.065032
kangaroo,-35.14949922,149.149053
kangaroo,-35.23257652,149.1948025
kangaroo,-35.28687288,149.1653039
kangaroo,-35.1958967,149.1629919
kangaroo,-35.34154123,149.1110194
kangaroo,-35.16898638,149.0958206
kangaroo,-35.42827655,149.0847138
kangaroo,-35.2815762,149.14699
kangaroo,-35.33196486,149.0539034
kangaroo,-35.3525549,149.1639073
kangaroo,-35.37165355,149.0983853
kangaroo,-35.35926938,149.1319614
kangaroo,-35.39249873,149.1082648
kangaroo,-35.27918065,149.1453929
kangaroo,-35.38332328,149.089191
kangaroo,-35.38329495,149.0892454
kangaroo,-35.25060775,149.1540713
kangaroo,-35.39494313,149.105494
kangaroo,-35.35027648,149.073998
kangaroo,-35.33126809,149.0603045
kangaroo,-35.39998984,149.0591553
kangaroo,-35.18502222,149.1642696
kangaroo,-35.39822272,149.0730519
kangaroo,-35.39179403,149.0804425
kangaroo,-35.44468922,149.0803253
kangaroo,-35.22658006,149.1446422
kangaroo,-35.15236055,149.1493629
kangaroo,-35.35282337,149.0756347
kangaroo,-35.4681205,149.0910168
kangaroo,-35.44747699,149.0792468
kangaroo,-35.32857807,149.2294604
kangaroo,-35.31936478,149.1901135
kangaroo,-35.31759708,149.0352246
kangaroo,-35.28797675,149.1673993
kangaroo,-35.29838397,149.0691631
kangaroo,-35.39555587,149.1428469
kangaroo,-35.24988975,149.0934488
kangaroo,-35.57395945,149.0924551
kangaroo,-35.32539983,149.0965605
kangaroo,-35.3672301,149.1108965
kangaroo,-35.36314449,149.164726
kangaroo,-35.25097195,149.1541006
kangaroo,-35.21976248,149.0560292
kangaroo,-35.3619801,149.0923614
kangaroo,-35.26838858,149.1426883
kangaroo,-35.40995898,149.0622558
kangaroo,-35.29572255,149.1474786
kangaroo,-35.29572425,149.1474789
kangaroo,-35.39719598,149.15011
kangaroo,-35.34569127,149.1159003
kangaroo,-35.34543417,149.1136593
kangaroo,-35.3918632,149.1095281
kangaroo,-35.28596185,149.1332892
kangaroo,-35.29359638,149.1803895
wallaby,-35.25579662,149.1624759
kangaroo,-35.29795755,149.0044738
kangaroo,-35.18599778,149.0418551
kangaroo,-35.18231868,149.1496806
kangaroo,-35.34478065,149.1999166
kangaroo,-35.17615677,149.1464553
kangaroo,-35.25035915,149.1554326
kangaroo,-35.2827148,149.1479887
kangaroo,-35.28761036,149.1658298
kangaroo,-35.21846458,149.0305071
kangaroo,-35.3126493,149.084863
kangaroo,-35.19105427,149.0824429
kangaroo,-35.25870925,149.0276207
kangaroo,-35.24609792,149.0274957
kangaroo,-35.19008001,149.0811043
kangaroo,-35.18638116,149.0838773
kangaroo,-35.33691635,149.1000788
kangaroo,-35.26884907,149.0749053
kangaroo,-35.26909152,149.0751755
kangaroo,-35.27308002,149.1440364
kangaroo,-35.22546205,149.1621254
kangaroo,-35.37931712,149.1124799
kangaroo,-35.35594713,149.1009646
kangaroo,-35.34809272,149.1541394
kangaroo,-35.36166527,149.1052974
kangaroo,-35.28243827,149.1487508
kangaroo,-35.26796756,149.142475
kangaroo,-35.33193288,149.1224209
kangaroo,-35.23834685,149.112936
kangaroo,-35.34544035,149.1153175
kangaroo,-35.23779503,149.1941671
kangaroo,-35.29262542,149.1705815
kangaroo,-35.24635835,148.970294
kangaroo,-35.37595219,149.0691418
kangaroo,-35.28947207,149.1688502
kangaroo,-35.37814518,149.0715024
kangaroo,-35.17210127,149.0709467
kangaroo,-35.32102675,149.1141381
kangaroo,-35.4442291,149.0935837
kangaroo,-35.36624985,149.1076113
kangaroo,-35.24472423,149.1215794
kangaroo,-35.4008436,149.0587536
kangaroo,-35.2622377,149.1466922
kangaroo,-35.18701227,149.0435071
kangaroo,-35.448015,149.0919569
kangaroo,-35.35027962,149.103415
kangaroo,-35.43444375,149.128523
kangaroo,-35.34766258,149.1383627
kangaroo,-35.44943024,149.0915333
kangaroo,-35.33085288,149.1233072
kangaroo,-35.39666732,149.1047567
kangaroo,-35.44485697,149.0772158
kangaroo,-35.19095068,149.0611228
kangaroo,-35.29286468,149.1814517
kangaroo,-35.24653515,149.0562745
kangaroo,-35.28494185,149.0860745
kangaroo,-35.40685947,149.139326
kangaroo,-35.40430747,149.1340157
kangaroo,-35.38931058,149.1007235
kangaroo,-35.38055815,149.0933846
kangaroo,-35.23686507,149.0775815
kangaroo,-35.23997208,149.0878388
kangaroo,-35.23532457,149.0782256
wallaby,-35.26999697,149.0879295
kangaroo,-35.27078262,149.0881142
kangaroo,-35.27495504,149.0875817
kangaroo,-35.27143658,149.0568374
kangaroo,-35.1841422,149.1233952
kangaroo,-35.17509738,149.0628674
kangaroo,-35.40847377,149.1323843
kangaroo,-35.39557515,149.1050261
kangaroo,-35.23594402,149.1944884
kangaroo,-35.27422867,149.143132
kangaroo,-35.15330229,149.1587442
kangaroo,-35.23690695,149.0672175
kangaroo,-35.26743533,149.1138352
kangaroo,-35.31438529,149.063234
kangaroo,-35.34551083,149.1161836
kangaroo,-35.2550492,149.0872976
wallaby,-35.25358157,149.0846178
kangaroo,-35.22211494,149.0702796
wallaroo,-35.25441687,149.0933917
kangaroo,-35.30839672,149.0624792
kangaroo,-35.30398297,149.1722996
kangaroo,-35.3312464,149.0944693
kangaroo,-35.39567308,149.1428869
kangaroo,-35.25174742,149.0549555
kangaroo,-35.39555798,149.1427468
kangaroo,-35.39552475,149.1426678
kangaroo,-35.39218093,149.1386112
kangaroo,-35.27032434,149.0751456
kangaroo,-35.26116983,149.0557907
kangaroo,-35.27411897,149.0476446
kangaroo,-35.39123695,149.0810086
kangaroo,-35.29338892,149.1732892
kangaroo,-35.41066913,149.0619891
kangaroo,-35.29403458,149.172344
kangaroo,-35.2883823,149.1677262
kangaroo,-35.4139295,149.0651201
kangaroo,-35.40092587,149.0658331
kangaroo,-35.3392093,149.0944228
kangaroo,-35.39213897,149.1026843
kangaroo,-35.36872706,149.0789726
kangaroo,-35.12554597,149.1219619
kangaroo,-35.3931933,149.045352
kangaroo,-35.24608275,148.9803953
kangaroo,-35.41614387,149.1448522
kangaroo,-35.35514093,149.1009463
kangaroo,-35.23422242,149.0828585
kangaroo,-35.32942455,149.122856
kangaroo,-35.43272047,149.0826134
kangaroo,-35.38507742,149.0949489
kangaroo,-35.41092252,149.0617788
kangaroo,-35.38849657,149.1661716
kangaroo,-35.24204698,149.1940072
kangaroo,-35.46162092,149.1080137
kangaroo,-35.16864375,149.0958065
kangaroo,-35.3449105,149.11482
kangaroo,-35.31891423,149.034095
kangaroo,-35.30125378,149.034105
kangaroo,-35.22204166,149.1746927
kangaroo,-35.30414088,149.1216672
kangaroo,-35.25732488,149.0893724
kangaroo,-35.28375445,149.159387
kangaroo,-35.20507151,149.1639564
kangaroo,-35.3809809,149.0781262
kangaroo,-35.3807731,149.0781619
kangaroo,-35.38125492,149.07852
kangaroo,-35.23162672,149.1206508
kangaroo,-35.3089758,149.0617954
kangaroo,-35.2856221,149.0846787
kangaroo,-35.41078923,149.0624375
kangaroo,-35.30197913,149.1545379
kangaroo,-35.20649261,149.196936
kangaroo,-35.23374222,149.090662
kangaroo,-35.31339778,149.0294165
kangaroo,-35.32215275,149.217225
kangaroo,-35.2231862,149.1962451
kangaroo,-35.38201595,149.094317
kangaroo,-35.3820027,149.0943449
kangaroo,-35.21620948,149.1933785
kangaroo,-35.21564327,149.1922134
kangaroo,-35.2433819,149.1125212
kangaroo,-35.38891503,149.1234872
kangaroo,-35.15272521,149.1144696
kangaroo,-35.27472433,149.195171
kangaroo,-35.28773525,149.1652934
kangaroo,-35.28792598,149.1670495
kangaroo,-35.2652346,149.0738175
kangaroo,-35.32582532,149.0961848
kangaroo,-35.25633683,149.153451
kangaroo,-35.33557534,149.1219657
kangaroo,-35.42461667,149.0758713
kangaroo,-35.34764798,149.1076245
kangaroo,-35.23685575,149.1941083
wallaby,-35.15185853,149.1495983
kangaroo,-35.41246227,149.124369
kangaroo,-35.41246492,149.1243556
kangaroo,-35.41243723,149.124351
kangaroo,-35.41245153,149.1243798
kangaroo,-35.41220587,149.1275112
kangaroo,-35.40568347,149.1408651
kangaroo,-35.45549738,149.118514
kangaroo,-35.44496827,149.1148486
kangaroo,-35.32034328,149.0889545
kangaroo,-35.37621734,149.0563465
kangaroo,-35.3249361,149.0969025
kangaroo,-35.32479339,149.09672
kangaroo,-35.34459752,149.2053902
kangaroo,-35.36824795,149.0924613
kangaroo,-35.38984487,149.1349587
kangaroo,-35.32512717,149.0963243
kangaroo,-35.23910372,149.165744
kangaroo,-35.30149203,149.1569774
kangaroo,-35.3019727,149.156374
kangaroo,-35.3364233,149.121732
kangaroo,-35.37633819,149.0782423
kangaroo,-35.37284083,149.1688034
kangaroo,-35.2915841,149.1699487
kangaroo,-35.35304013,149.0760692
kangaroo,-35.29362185,149.1715889
kangaroo,-35.3377007,149.1231726
wallaroo,-35.44588072,149.1047052
kangaroo,-35.43225457,149.0824141
kangaroo,-35.33368236,149.2386824
kangaroo,-35.33357833,149.2389135
kangaroo,-35.33000738,149.2350481
kangaroo,-35.32746847,149.2277548
kangaroo,-35.32065554,149.1981453
kangaroo,-35.20955505,149.0883155
kangaroo,-35.23203778,149.0848221
kangaroo,-35.3603711,149.1086719
kangaroo,-35.30211373,149.1737729
kangaroo,-35.2858594,149.1214966
kangaroo,-35.28323438,149.1053495
kangaroo,-35.3401657,149.0832123
kangaroo,-35.33949778,149.1124979
kangaroo,-35.17164768,149.0609183
kangaroo,-35.21926362,149.1303731
kangaroo,-35.22920717,149.1242062
kangaroo,-35.33937655,149.1126302
wallaroo,-35.27307845,149.0609004
kangaroo,-35.28111417,149.0865008
kangaroo,-35.31231283,149.0623501
kangaroo,-35.24975715,149.0897163
kangaroo,-35.30126659,149.0664629
kangaroo,-35.15251987,149.1174825
kangaroo,-35.3298287,149.2332917
kangaroo,-35.1578587,149.1458492
kangaroo,-35.20747202,149.1939872
kangaroo,-35.20765977,149.1937487
kangaroo,-35.33900926,149.0910726
kangaroo,-35.25689772,149.1562657
kangaroo,-35.33111087,149.122787
kangaroo,-35.19938857,149.1685351
kangaroo,-35.33326662,149.1091438
kangaroo,-35.26577088,149.1963434
kangaroo,-35.32597017,149.0229375
kangaroo,-35.39780232,149.1219255
kangaroo,-35.25244325,149.1536133
kangaroo,-35.40347105,149.134475
kangaroo,-35.17533943,149.1497401
kangaroo,-35.4004371,149.1001328
kangaroo,-35.3406569,149.2175119
kangaroo,-35.3516161,149.100477
wallaby,-35.32072807,149.1118438
wallaby,-35.27295698,149.1642227
kangaroo,-35.43669888,149.1257835
kangaroo,-35.2853164,149.1626374
kangaroo,-35.28270797,149.1485366
kangaroo,-35.2666793,149.0544723
kangaroo,-35.30084072,149.0104563
kangaroo,-35.34981965,149.070316
kangaroo,-35.26163968,149.1543865
kangaroo,-35.45302862,149.093397
kangaroo,-35.44436252,149.0940665
kangaroo,-35.28278502,149.1486833
kangaroo,-35.3264953,149.0217908
kangaroo,-35.16709582,149.0966901
kangaroo,-35.26583072,149.1963937
kangaroo,-35.40924681,149.1255159
kangaroo,-35.19686157,149.1303415
kangaroo,-35.28198005,149.0823466
kangaroo,-35.32104776,149.1939862
kangaroo,-35.40374533,149.1496929
kangaroo,-35.29156868,149.1701229
kangaroo,-35.40139466,149.1489529
kangaroo,-35.32069765,149.11343
kangaroo,-35.29190965,149.1703788
kangaroo,-35.17262599,149.1186629
kangaroo,-35.23176528,149.1233064
kangaroo,-35.37723557,149.1336789
kangaroo,-35.1573402,149.1498337
kangaroo,-35.24457807,149.1922885
kangaroo,-35.33123421,149.1118714
kangaroo,-35.32734231,149.0945672
kangaroo,-35.3178545,149.0862334
kangaroo,-35.41059268,149.0642822
kangaroo,-35.23989207,149.0901984
kangaroo,-35.27781493,149.080065
kangaroo,-35.38720464,149.1362396
kangaroo,-35.38104857,149.1783237
kangaroo,-35.30776149,149.0621337
kangaroo,-35.37046378,149.0886639
kangaroo,-35.36763645,149.0614146
kangaroo,-35.35273366,149.1482472
kangaroo,-35.34405073,149.2041252
kangaroo,-35.25944142,149.0877024
kangaroo,-35.38539295,149.2127096
kangaroo,-35.21292508,149.1902331
kangaroo,-35.15103802,149.1643437
kangaroo,-35.2324551,149.1265291
kangaroo,-35.32412628,149.3767047
kangaroo,-35.37982362,149.0807832
