lat,lng,road,species
-35.3619053,149.0745792,,EASTERN GREY KANGAROO
-35.56861683,149.093316,,EASTERN GREY KANGAROO
-35.23987752,149.19267150000002,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.20637353,149.1948945,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.46104677,149.10091440000002,TOM ROBERTS AVENUE,EASTERN GREY KANGAROO
-35.46104677,149.10091440000002,TOM ROBERTS AVENUE,EASTERN GREY KANGAROO
-35.385346500000004,149.1359281,MUGGA LANE,EASTERN GREY KANGAROO
-35.268347399999996,149.07500109999998,BINDUBI STREET,EASTERN GREY KANGAROO
-35.33636598,149.0867035,MELROSE DRIVE,WALLABY
-35.37696517,149.1336148,MUGGA LANE,EASTERN GREY KANGAROO
-35.27175426,149.0692859,,EASTERN GREY KANGAROO
-35.18115162,149.1453666,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.26012475,149.09816419999999,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.37809396,149.17097969999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.28271082,149.14850280000002,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.26489822,149.148139,DUFFY STREET,EASTERN GREY KANGAROO
-35.27358762,149.1803404,,EASTERN GREY KANGAROO
-35.18857268,149.0788681,BARTON HIGHWAY,WALLAROO
-35.39682883,149.121592,BUGDEN AVENUE,EASTERN GREY KANGAROO
-35.38338528,149.1733265,LANYON DRIVE,EASTERN GREY KANGAROO
-35.56020391,149.08750600000002,SMITHS ROAD,EASTERN GREY KANGAROO
-35.22920607,149.1652134,ASPINALL STREET,EASTERN GREY KANGAROO
-35.28668337,149.1650992,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.32218091,149.1456457,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.24962753,149.0742724,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.251391399999996,149.079602,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.34535727,149.068709,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.20723239,149.13228859999998,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.31927682,149.06496930000003,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.3550513,149.1006624,YAMBA DRIVE,EASTERN GREY KANGAROO
-35.40507123,149.0643903,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.41615104,149.0624421,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.2453919,149.0573341,ARNDELL STREET,EASTERN GREY KANGAROO
-35.21619260000001,149.1838972,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.28040148,149.1464155,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.35381967,149.1004159,YAMBA DRIVE,EASTERN GREY KANGAROO
-35.40524557,149.06445019999998,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.28584015,149.19312309999998,,EASTERN GREY KANGAROO
-35.20938465,149.1911887,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.20550988,149.19960319999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.27894668,149.1463956,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.19900274,149.1315306,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.2822774,149.1514561,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.27662943,149.1948257,,EASTERN GREY KANGAROO
-35.34728618,149.1083042,WALLANGARA STREET,EASTERN GREY KANGAROO
-35.30314347,149.1288159,QUEEN VICTORIA TERRACE,EASTERN GREY KANGAROO
-35.31638732,149.109565,HOPETOUN CIRCUIT,EASTERN GREY KANGAROO
-35.31341804,149.1030459,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.18943744,149.08093780000002,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.3479619,149.0745522,,EASTERN GREY KANGAROO
-35.23615261,149.1626169,,EASTERN GREY KANGAROO
-35.23840472,149.166306,ANTILL STREET,EASTERN GREY KANGAROO
-35.27454985,149.14532680000002,WOLSELEY DRIVE,EASTERN GREY KANGAROO
-35.45636118,149.0944851,BOX HILL AVENUE,EASTERN GREY KANGAROO
-35.24735937,149.1525214,ANTILL STREET,EASTERN GREY KANGAROO
-35.19544686,149.180527,,WALLABY
-35.45628873,149.1024085,CHARTERISVILLE AVENUE,EASTERN GREY KANGAROO
-35.24607036,149.04389030000002,,EASTERN GREY KANGAROO
-35.31510532,149.062646,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.28693783,149.08209219999998,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.46018321,149.09973480000002,,EASTERN GREY KANGAROO
-35.31388477,149.0658194,,EASTERN GREY KANGAROO
-35.22989458,149.1669197,ANTILL STREET,EASTERN GREY KANGAROO
-35.29941133,149.1060574,ALEXANDRINA DRIVE,EASTERN GREY KANGAROO
-35.21375192,149.18684309999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.23815167,149.1134406,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.16636247,149.11518130000002,,EASTERN GREY KANGAROO
-35.18588405,149.13669319999997,HIBBERSON STREET,EASTERN GREY KANGAROO
-35.2063137,149.1971425,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.35277677,149.16426130000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.17577968,149.166749,,EASTERN GREY KANGAROO
-35.36596987,149.0516635,,EASTERN GREY KANGAROO
-35.27087228,149.056019,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.34032518,149.1668264,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.2182393,149.1817233,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.39357437,149.13990780000003,MUGGA LANE,EASTERN GREY KANGAROO
-35.39346523,149.1398175,MUGGA LANE,EASTERN GREY KANGAROO
-35.27147317,149.07552890000002,BINDUBI STREET,EASTERN GREY KANGAROO
-35.38311574,149.08046240000002,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28904638,149.1686494,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.32729475,149.100181,,EASTERN GREY KANGAROO
-35.50859483,149.0668581,UNION STREET,EASTERN GREY KANGAROO
-35.24800993,149.15463390000002,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.32003677,149.2050951,,EASTERN GREY KANGAROO
-35.29977845,149.0943446,,EASTERN GREY KANGAROO
-35.24152092,149.16557269999998,JUKES STREET,
-35.27759513,149.07895680000001,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.28256793,149.1507224,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.276354299999994,149.0788267,,EASTERN GREY KANGAROO
-35.27322363,149.13080559999997,,OTHER
-35.19695502,149.10970880000002,,EASTERN GREY KANGAROO
-35.25707258,149.1506434,HAWDON STREET,EASTERN GREY KANGAROO
-35.23050552,149.1958237,LIME KILN ROAD,EASTERN GREY KANGAROO
-35.18819366,149.0263139,,EASTERN GREY KANGAROO
-35.26136118,149.1512083,,EASTERN GREY KANGAROO
-35.30464983,149.1215353,STATE CIRCLE,EASTERN GREY KANGAROO
-35.26641832,149.1440253,CHAFFEY CRESCENT,EASTERN GREY KANGAROO
-35.28058116,149.1468675,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.15996553,149.149699,,EASTERN GREY KANGAROO
-35.22096056,149.195649,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.27614097,149.1439677,,EASTERN GREY KANGAROO
-35.21296538,149.189143,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.27307928,149.0610708,WILLIAM HOVELL DRIVE,WALLAROO
-35.51203412,149.15868380000003,,EASTERN GREY KANGAROO
-35.38211944,149.08201619999997,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.27686656,149.14420080000002,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.49950853,149.0787899,THARWA DRIVE,EASTERN GREY KANGAROO
-35.33109233,148.99840790000002,COTTER ROAD,EASTERN GREY KANGAROO
-35.38492389,149.0949313,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28386325,149.15943969999998,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.28403778,149.1364361,CORANDERRK STREET,EASTERN GREY KANGAROO
-35.35910394,149.076235,MACFARLAND CRESCENT,EASTERN GREY KANGAROO
-35.38363262,149.0676967,SUMMERLAND CIRCUIT,EASTERN GREY KANGAROO
-35.28244288,149.14976289999998,,EASTERN GREY KANGAROO
-35.3190719,149.0979007,,EASTERN GREY KANGAROO
-35.3444478,149.1397491,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.33219262,149.1134111,BRERETON STREET,EASTERN GREY KANGAROO
-35.24550117,149.0625464,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.23170579999999,149.1563458,,WALLABY
-35.32990065,149.0635692,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.32721309,149.06409,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.31816452,149.13913459999998,OVENS STREET,RED NECKED WALLABY
-35.44688153,149.0928296,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44704127,149.0927748,THARWA DRIVE,EASTERN GREY KANGAROO
-35.24996005,149.1544385,,EASTERN GREY KANGAROO
-35.27857554,149.0869505,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.33346922,149.2385966,YASS ROAD,EASTERN GREY KANGAROO
-35.4340881,149.0756481,,EASTERN GREY KANGAROO
-35.329034,149.0139111,COTTER ROAD,EASTERN GREY KANGAROO
-35.32026825,149.2098071,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.17704198,149.08538330000002,CLARRIE HERMES DRIVE,EASTERN GREY KANGAROO
-35.29919799,149.0711108,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.38926559,149.13294580000002,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.45532248,149.1291758,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.46586877,149.1357165,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.28189125,149.1503649,,EASTERN GREY KANGAROO
-35.18938252,149.1378904,CAMILLERI WAY,EASTERN GREY KANGAROO
-35.26609657,149.14779309999997,DUFFY STREET,EASTERN GREY KANGAROO
-35.18786068,149.05022730000002,KURINGA DRIVE,EASTERN GREY KANGAROO
-35.20745293,149.1618816,WELL STATION DRIVE,EASTERN GREY KANGAROO
-35.19444318,149.08974030000002,EDIE PAYNE CLOSE,EASTERN GREY KANGAROO
-35.2126014,149.17947890000002,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.21284038,149.1814981,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.31831789,149.1985874,,EASTERN GREY KANGAROO
-35.35416607,149.1089576,,EASTERN GREY KANGAROO
-35.18544983,149.14619019999998,,EASTERN GREY KANGAROO
-35.27637916,149.0768678,,EASTERN GREY KANGAROO
-35.35410232,149.10962,,EASTERN GREY KANGAROO
-35.38845801,149.1232918,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.34817325,149.07030690000002,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.38330022,149.09065719999998,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.16759457,149.1154195,MIRRABEI DRIVE,EASTERN GREY KANGAROO
-35.21540243,149.1915512,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.23939542,149.1651611,,EASTERN GREY KANGAROO
-35.43995887,149.0865455,,EASTERN GREY KANGAROO
-35.24352515,149.1190966,,EASTERN GREY KANGAROO
-35.2355782,149.16147780000003,,EASTERN GREY KANGAROO
-35.37088227,149.08253430000002,HAWKER STREET,EASTERN GREY KANGAROO
-35.27652953,149.073142,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.34798778,149.12277319999998,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.41962893,149.1438521,MONARO HIGHWAY,
-35.36485379999999,149.1276028,MUGGA LANE,EASTERN GREY KANGAROO
-35.25099661,149.1543489,MAJURA AVENUE,EASTERN GREY KANGAROO
-35.20756427,149.19380669999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.33362078,149.0712612,DEVONPORT STREET,EASTERN GREY KANGAROO
-35.38328272,149.0889084,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.33941213,149.0924115,WISDOM STREET,EASTERN GREY KANGAROO
-35.2453769,149.1840726,,EASTERN GREY KANGAROO
-35.32001848,149.2049093,,EASTERN GREY KANGAROO
-35.31823149,149.04505780000002,ANNABELLE VIEW,EASTERN GREY KANGAROO
-35.35971158,149.1316507,MUGGA LANE,EASTERN GREY KANGAROO
-35.3968304,149.1548205,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.298514700000005,149.0316156,,EASTERN GREY KANGAROO
-35.3011289,148.8973021,BRINDABELLA ROAD,EASTERN GREY KANGAROO
-35.27827328,149.17603590000002,,EASTERN GREY KANGAROO
-35.31635441,149.0632015,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.310140399999995,149.1165225,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.44332027,149.1298177,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.30955161,149.1169185,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.20109552,149.048738,,EASTERN GREY KANGAROO
-35.20882632,149.13212019999997,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.4456402,149.1306882,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.15618913,149.1553047,,RED NECKED WALLABY
-35.24476628,149.11031450000002,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.23699601,149.1134147,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.32429474,149.09717680000003,KENT STREET,EASTERN GREY KANGAROO
-35.28445618,149.14847980000002,RYRIE STREET,EASTERN GREY KANGAROO
-35.24646192,149.15789719999998,ANTILL STREET,EASTERN GREY KANGAROO
-35.35243298,149.0697635,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.2780617,149.1447497,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.22088908,149.1202907,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.26073145,149.05588490000002,COULTER DRIVE,EASTERN GREY KANGAROO
-35.16345755,149.061238,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.23159651,149.0137456,DRAKE-BROCKMAN DRIVE,EASTERN GREY KANGAROO
-35.30210733,149.13888290000003,KINGS AVENUE,EASTERN GREY KANGAROO
-35.32117188,149.0600956,COTTER ROAD,WALLABY
-35.38274572,149.0909926,,EASTERN GREY KANGAROO
-35.3278864,149.0033593,MOUNT STROMLO ROAD,EASTERN GREY KANGAROO
-35.26410018,149.05591809999999,COULTER DRIVE,EASTERN GREY KANGAROO
-35.35659403,149.06990249999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.36265429,149.08635990000002,,EASTERN GREY KANGAROO
-35.20995469,149.0144398,OSBURN DRIVE,EASTERN GREY KANGAROO
-35.29521283,149.13277480000002,,EASTERN GREY KANGAROO
-35.26392562,149.1436736,,EASTERN GREY KANGAROO
-35.37959892,149.134752,MUGGA LANE,EASTERN GREY KANGAROO
-35.34709432,149.1195843,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.22094127,149.1200715,BARTON HIGHWAY,WALLABY
-35.33150243,148.9771265,COTTER ROAD,EASTERN GREY KANGAROO
-35.37333823,149.0506606,KAMBAH POOL ROAD,EASTERN GREY KANGAROO
-35.27354364,149.0617233,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.37263847,149.05102680000002,,EASTERN GREY KANGAROO
-35.29317128,149.0921944,WESTON PARK ROAD,EASTERN GREY KANGAROO
-35.25246827,149.1590495,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.28749894,149.1667353,,EASTERN GREY KANGAROO
-35.28526237,149.0949282,PARKES WAY,WALLABY
-35.2526684,149.1609238,MADIGAN STREET,EASTERN GREY KANGAROO
-35.22307453,149.0390409,KINGSFORD SMITH DRIVE,EASTERN GREY KANGAROO
-35.25525587,149.09191769999998,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.166692,149.11569419999998,,EASTERN GREY KANGAROO
-35.25408205,149.0950477,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.29243348,149.1703004,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.28571377,149.16270319999998,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.3313989,149.00850549999998,COTTER ROAD,EASTERN GREY KANGAROO
-35.15257293,149.1521643,,EASTERN GREY KANGAROO
-35.32445373,149.18269819999998,GLADSTONE STREET,EASTERN GREY KANGAROO
-35.36914827,149.10566709999998,BEASLEY STREET,EASTERN GREY KANGAROO
-35.3018788,149.1551559,MORSHEAD DRIVE,EASTERN GREY KANGAROO
-35.32016293,149.0557862,BRACKENREG ROAD,EASTERN GREY KANGAROO
-35.37635343,149.1675449,,EASTERN GREY KANGAROO
-35.26693757,149.0747524,BINDUBI STREET,
-35.26942813,149.0752033,BINDUBI STREET,EASTERN GREY KANGAROO
-35.28263465,149.087908,GLENLOCH INTERCHANGE,WALLABY
-35.32786358,149.01277280000002,MOUNT STROMLO ROAD,EASTERN GREY KANGAROO
-35.28955948,149.16448380000003,NORTHCOTT DRIVE,EASTERN GREY KANGAROO
-35.3840096,149.1749301,SHEPPARD STREET,
-35.26856534,149.14242480000001,,EASTERN GREY KANGAROO
-35.38785493,149.16661399999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.2647386,149.1110428,DRYANDRA STREET,EASTERN GREY KANGAROO
-35.31531022,149.0888764,,EASTERN GREY KANGAROO
-35.33724953,149.1029346,,EASTERN GREY KANGAROO
-35.39059663,149.1019034,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.18277413,149.152057,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.35151502,149.1142262,DALMAN CRESCENT,EASTERN GREY KANGAROO
-35.27573393,149.194863,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.26426848,149.1405509,BONNEY STREET,EASTERN GREY KANGAROO
-35.352221500000006,149.14641730000002,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.18491837,149.0764911,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.18513464,149.1465471,ANTHONY ROLFE AVENUE,EASTERN GREY KANGAROO
-35.34798032,149.0679533,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.30736792,149.11950819999998,STATE CIRCLE,EASTERN GREY KANGAROO
-35.28720678,149.16628290000003,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.32479739,149.0549991,COTTER ROAD,EASTERN GREY KANGAROO
-35.19174535,149.0294892,KERRIGAN STREET,EASTERN GREY KANGAROO
-35.31052475,149.13995780000002,TELOPEA PARK,EASTERN GREY KANGAROO
-35.30273213,149.0643445,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.21964763,149.0214671,,EASTERN GREY KANGAROO
-35.22373297,149.0308315,SOUTHERN CROSS DRIVE,EASTERN GREY KANGAROO
-35.38217117,149.1752746,LANYON DRIVE,EASTERN GREY KANGAROO
-35.26035169,149.2632315,,EASTERN GREY KANGAROO
-35.20987057,149.1085591,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.33061835,149.0509094,,RED NECKED WALLABY
-35.23637203,149.1943604,MOUNT MAJURA ROAD,EASTERN GREY KANGAROO
-35.32876902,149.1272178,FLINDERS WAY,EASTERN GREY KANGAROO
-35.31243912,149.0845918,COTTER ROAD,EASTERN GREY KANGAROO
-35.31304288,149.0906155,COTTER ROAD,EASTERN GREY KANGAROO
-35.29857895,149.1766278,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.29153882,149.0746446,TUGGERANONG PARKWAY,
-35.29153253,149.0746437,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.21548068,149.14169219999997,LYSAGHT STREET,EASTERN GREY KANGAROO
-35.32062778,149.199638,PIALLIGO AVENUE,RED NECKED WALLABY
-35.38784625,149.1223051,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.2621349,149.04328940000002,,EASTERN GREY KANGAROO
-35.22486603,149.12277360000002,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.19053066,149.0458249,TILLYARD DRIVE,EASTERN GREY KANGAROO
-35.28255303,149.148432,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.21431503,149.1136512,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.222576600000004,149.17282,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.30701369,149.0237773,BACON STREET,WALLAROO
-35.3438588,149.1965073,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.39725,149.0485565,,EASTERN GREY KANGAROO
-35.36841475,149.1723868,,EASTERN GREY KANGAROO
-35.24714182,148.9751583,URIARRA ROAD,EASTERN GREY KANGAROO
-35.25194382,149.1893006,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.26739782,149.1632405,MOUNT AINSLIE DRIVE,EASTERN GREY KANGAROO
-35.25153087,149.1070957,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.33509173,149.1716185,,EASTERN GREY KANGAROO
-35.32489623,149.0960211,,EASTERN GREY KANGAROO
-35.24238065,149.08489269999998,COLLEGE STREET,WALLABY
-35.16768573,149.16764080000002,,EASTERN GREY KANGAROO
-35.24347178,149.1184542,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.26417038,149.03293080000003,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.16957258,149.06010680000003,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.1802657,149.07805580000002,,EASTERN GREY KANGAROO
-35.37847109,149.0722226,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.51514557,149.071134,,EASTERN GREY KANGAROO
-35.28620342,149.1639476,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.28248243,149.1501115,,EASTERN GREY KANGAROO
-35.18244582,149.148892,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.25272105,149.1874389,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.16171648,149.16073219999998,,EASTERN GREY KANGAROO
-35.27787228,149.14853159999998,,EASTERN GREY KANGAROO
-35.35151817,149.09376619999998,,EASTERN GREY KANGAROO
-35.28666738,149.1645398,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.37596525,149.1332039,MUGGA LANE,EASTERN GREY KANGAROO
-35.30125835,149.1186962,FORSTER CRESCENT,EASTERN GREY KANGAROO
-35.3285222,149.2297007,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.32558757,149.2230085,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.34170592,149.0400415,DIXON DRIVE,EASTERN GREY KANGAROO
-35.21959927,149.17980680000002,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.37822161,149.0932071,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.34381446,149.1152738,RICHARDSON STREET,EASTERN GREY KANGAROO
-35.28539498,149.1625998,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.28194233,149.1488761,,EASTERN GREY KANGAROO
-35.29965227,149.2063684,,EASTERN GREY KANGAROO
-35.24875609,149.1449454,ANTILL STREET,EASTERN GREY KANGAROO
-35.24591697,149.1104576,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.38010392,149.1667916,,EASTERN GREY KANGAROO
-35.39869002,149.1056093,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.33128407,149.1132916,,EASTERN GREY KANGAROO
-35.16605805,149.09400480000002,,EASTERN GREY KANGAROO
-35.28152841,149.1092895,CLUNIES ROSS STREET,EASTERN GREY KANGAROO
-35.18530713,149.1442957,MANNING CLARK CRESCENT,EASTERN GREY KANGAROO
-35.16319927,149.14930859999998,AMY ACKMAN STREET,EASTERN GREY KANGAROO
-35.30497192,149.12425109999998,CAPITAL CIRCLE,EASTERN GREY KANGAROO
-35.27528228,149.1595586,,EASTERN GREY KANGAROO
-35.31316179,149.1281891,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.32567534,149.0961634,KENT STREET,EASTERN GREY KANGAROO
-35.32004408,149.1477155,WENTWORTH AVENUE,EASTERN GREY KANGAROO
-35.30424737,149.0930516,,EASTERN GREY KANGAROO
-35.27426392,149.1488034,WOLSELEY DRIVE,EASTERN GREY KANGAROO
-35.27420334,149.1433437,,EASTERN GREY KANGAROO
-35.3889021,149.1136968,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.37396886,149.092957,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.38102457,149.0780797,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.38901067,149.1705217,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.37188743,149.0923862,BEASLEY STREET,EASTERN GREY KANGAROO
-35.32725025,149.1161739,RED HILL DRIVE,EASTERN GREY KANGAROO
-35.31171568,149.0810509,DUNROSSIL DRIVE,EASTERN GREY KANGAROO
-35.30214053,149.0730261,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.28791887,149.0778842,CORK OAK ROAD,EASTERN GREY KANGAROO
-35.27853213,149.0867719,GLENLOCH INTERCHANGE,RED NECKED WALLABY
-35.19014535,149.1417601,CAMILLERI WAY,EASTERN GREY KANGAROO
-35.31349597,149.0670841,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.38869520000001,149.12327630000001,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.39006203,149.1684527,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.17237507,149.06777350000002,GLADSTONE STREET,EASTERN GREY KANGAROO
-35.22238887,149.1734279,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.33870035,149.17405180000003,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.349236499999996,149.20333490000002,WOODS LANE,EASTERN GREY KANGAROO
-35.31766385,149.1123002,BEDFORD STREET,EASTERN GREY KANGAROO
-35.29593338,149.09363430000002,WESTON PARK ROAD,EASTERN GREY KANGAROO
-35.283231799999996,149.1732369,,EASTERN GREY KANGAROO
-35.31788293,149.1126866,,EASTERN GREY KANGAROO
-35.16704315,149.1148086,,EASTERN GREY KANGAROO
-35.36440972,149.1274201,,EASTERN GREY KANGAROO
-35.23653502,149.1157335,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.28275777,149.08808180000003,GLENLOCH INTERCHANGE,WALLABY
-35.270874400000004,149.07531619999997,BINDUBI STREET,EASTERN GREY KANGAROO
-35.30778042,149.0759295,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.2694225,149.05340969999997,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.19105433,149.0955259,,EASTERN GREY KANGAROO
-35.18132365,149.1463615,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.29274783,149.170866,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.29378814,149.1718055,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.54144657,149.07875959999998,SMITHS ROAD,EASTERN GREY KANGAROO
-35.38498644,149.0948305,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.30640627,149.1716293,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.18660699,149.0359382,,EASTERN GREY KANGAROO
-35.23753085,149.1976554,,EASTERN GREY KANGAROO
-35.23159917,149.1952654,MOUNT MAJURA ROAD,EASTERN GREY KANGAROO
-35.33340874,149.06455060000002,HEYSEN STREET,EASTERN GREY KANGAROO
