CREATED_DATE,SPECIES,ROAD_NAME,LATITUDE,LONGITUDE
06/05/2018 10:19:00 PM,WALLAROO,FEDERAL HIGHWAY,-35.21544205,149.1836637
06/05/2018 10:28:00 PM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27783483,149.0803943
06/06/2018 12:04:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.41139217,149.0617323
06/06/2018 01:10:00 AM,EASTERN GREY KANGAROO,ISABELLA DRIVE,-35.40997595,149.1337599
06/06/2018 03:05:00 AM,EASTERN GREY KANGAROO,,-35.36090644,149.0692925
06/06/2018 03:11:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.2827675,149.088052
06/06/2018 03:51:00 AM,WALLAROO,HORSE PARK DRIVE,-35.21302928,149.1829719
06/06/2018 11:23:00 AM,WALLAROO,SULWOOD DRIVE,-35.37818777,149.071261
06/06/2018 08:50:00 PM,EASTERN GREY KANGAROO,LEARMONTH DRIVE,-35.3996818,149.0590593
06/06/2018 10:17:00 PM,EASTERN GREY KANGAROO,HECTOR MCINTOSH GROVE,-35.21652332,149.1942485
06/06/2018 10:25:00 PM,EASTERN GREY KANGAROO,LA PEROUSE STREET,-35.33731746,149.1220425
06/06/2018 10:45:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.3906241,149.1019448
11/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,CONSTITUTION AVENUE,-35.29305115,149.1478635
04/21/2018 03:34:00 AM,EASTERN GREY KANGAROO,YAMBA DRIVE,-35.34182275,149.095577
01/22/2017 12:00:00 AM,EASTERN GREY KANGAROO,CRESWELL STREET,-35.28222883,149.1513075
01/23/2017 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.23824885,149.1126745
01/23/2017 12:00:00 AM,EASTERN GREY KANGAROO,PARKES WAY,-35.28500266,149.0983181
01/23/2017 12:00:00 AM,EASTERN GREY KANGAROO,COPPINS CROSSING ROAD,-35.29322027,149.0359111
01/23/2017 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.22177484,149.1956651
01/24/2017 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.3721505,149.1684502
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,NORTHBOURNE AVENUE,-35.24428577,149.1350684
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,RUSE STREET,-35.25132543,149.14781
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.23554221,149.1159967
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,ROWLAND REES CRESCENT,-35.42226825,149.0637763
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.36610952,149.0758552
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.2515761,149.1051108
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,JIM PIKE AVENUE,-35.45502875,149.0792025
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,DRAKEFORD DRIVE,-35.44043715,149.0931265
08/23/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.34886906,149.0713157
01/20/2017 12:00:00 AM,EASTERN GREY KANGAROO,WILLIAM HOVELL DRIVE,-35.2690179,149.0535549
03/10/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23089412,149.1669407
03/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,ALEXANDRINA DRIVE,-35.29971611,149.1123801
03/12/2016 12:00:00 AM,WALLAROO,CLEM HILL STREET,-35.46426972,149.0819562
03/12/2016 12:00:00 AM,EASTERN GREY KANGAROO,CALLISTER CRESCENT,-35.45576063,149.1152346
03/12/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.29088481,149.0766089
03/13/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.24794821,149.1889441
03/13/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.34356325,149.0232278
03/13/2016 12:00:00 AM,EASTERN GREY KANGAROO,BALDWIN DRIVE,-35.22555837,149.0999131
03/13/2016 12:00:00 AM,EASTERN GREY KANGAROO,BALDWIN DRIVE,-35.22543291,149.0999865
06/10/2016 12:00:00 AM,EASTERN GREY KANGAROO,FORSTER CRESCENT,-35.30338195,149.1216848
02/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,WILLIAM SLIM DRIVE,-35.22505083,149.0748777
02/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27641632,149.0777708
02/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.37919817,149.0936827
02/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,BARRY DRIVE,-35.26025951,149.1061845
02/16/2016 12:00:00 AM,RED NECKED WALLABY,TUGGERANONG PARKWAY,-35.36817513,149.0608466
02/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.35801647,149.0691523
02/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.36774328,149.0618461
03/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27138671,149.0753997
03/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.22817359,149.0687302
04/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.34673967,149.0689705
04/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.34673831,149.0689715
04/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,MOUNT AINSLIE DRIVE,-35.27572396,149.1621707
04/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,YASS ROAD,-35.33356233,149.238554
04/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAINWARING RICH CIRCUIT,-35.19481779,149.1254863
04/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,CLARRIE HERMES DRIVE,-35.18160106,149.078044
04/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,WILLIAM HOVELL DRIVE,-35.26722255,149.0348568
02/18/2016 12:00:00 AM,SWAMP WALLABY,CASWELL DRIVE,-35.26455618,149.086135
02/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,JERRABOMBERRA AVENUE,-35.35383234,149.1642602
02/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34585541,149.116889
04/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,CRESWELL STREET,-35.28280863,149.1495918
04/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,LIMESTONE AVENUE,-35.28086878,149.1462095
04/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.25344833,149.1599997
04/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,ALLCOT PLACE,-35.4476551,149.0924383
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.1524188,149.1177459
04/26/2018 10:49:00 PM,EASTERN GREY KANGAROO,NEWLAND STREET,-35.20514215,149.0494708
04/26/2018 10:50:00 PM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38461043,149.116441
05/17/2018 10:58:00 PM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23482153,149.1661307
05/17/2018 11:49:00 PM,EASTERN GREY KANGAROO,,-35.26582734,149.1496588
05/18/2018 12:59:00 AM,EASTERN GREY KANGAROO,JAMISON CENTRE,-35.25358358,149.0719659
05/18/2018 02:12:00 AM,EASTERN GREY KANGAROO,,-35.41055742,149.1194157
05/18/2018 02:13:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44433782,149.0926162
05/18/2018 02:14:00 AM,EASTERN GREY KANGAROO,CANBERRA AVENUE,-35.34333796,149.1948985
08/31/2016 12:00:00 AM,EASTERN GREY KANGAROO,EGGLESTON CRESCENT,-35.35053551,149.0749162
04/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38961745,149.1128926
04/26/2016 12:00:00 AM,SWAMP WALLABY,CASWELL DRIVE,-35.27272144,149.0883146
04/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.19757908,149.2185108
04/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,RICHARDS STREET,-35.25031244,149.1674614
04/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34761356,149.1220885
04/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.42326575,149.141762
04/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.33939322,149.1725827
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,DIBBS STREET,-35.25312214,149.1517226
05/18/2018 11:06:00 AM,EASTERN GREY KANGAROO,ZAKHAROV AVENUE,-35.17111719,149.148933
05/18/2018 12:44:00 PM,EASTERN GREY KANGAROO,ADELAIDE AVENUE,-35.30939437,149.119929
05/18/2018 10:32:00 PM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27819398,149.081062
05/18/2018 10:58:00 PM,EASTERN GREY KANGAROO,DUTERRAU CRESCENT,-35.24215355,149.1163499
05/18/2018 10:59:00 PM,EASTERN GREY KANGAROO,CARRAWA STREET,-35.2041348,149.0993461
06/05/2018 12:17:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.37995788,149.0762008
06/05/2018 12:37:00 AM,EASTERN GREY KANGAROO,JAY PLACE,-35.45264875,149.1190608
06/05/2018 01:06:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.19065842,149.0814532
06/05/2018 01:24:00 AM,EASTERN GREY KANGAROO,HARTOG STREET,-35.33260313,149.1329708
04/22/2016 12:00:00 AM,EASTERN GREY KANGAROO,ISABELLA DRIVE,-35.40519723,149.1459614
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23489251,149.1662735
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,COCHRANE CRESCENT,-35.4463945,149.1148969
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,PALMER STREET,-35.34916744,149.1056383
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,NORTHCOTT DRIVE,-35.29532252,149.1580299
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAX PURNELL STREET,-35.1793641,149.1437867
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,HARRY HOPMAN CIRCUIT,-35.46904223,149.0892618
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,COLQUHOUN STREET,-35.37284195,149.0658709
02/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,KURINGA DRIVE,-35.18574033,149.07326
02/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,DIDDAMS CLOSE,-35.22851197,149.0755857
02/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38305714,149.116673
02/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,HAMBIDGE CRESCENT,-35.41222361,149.1285998
02/17/2016 12:00:00 AM,SWAMP WALLABY,WILLIAM HOVELL DRIVE,-35.24762652,149.0272087
02/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,MACDERMOTT PLACE,-35.22781972,149.0606212
02/17/2016 12:00:00 AM,EASTERN GREY KANGAROO,GINNINDERRA DRIVE,-35.24347324,149.1108493
02/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,MALTBY CIRCUIT,-35.39884463,149.1053294
02/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.39170208,149.102414
01/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,FIDGE STREET,-35.44434469,149.1039343
01/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,NORTHCOTT DRIVE,-35.28602089,149.1666672
01/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,AMY ACKMAN STREET,-35.16379675,149.1490726
01/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23081991,149.1667491
01/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,FAIRBAIRN AVENUE,-35.28645022,149.1660886
01/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,COLLEGE STREET,-35.24233261,149.0825471
06/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,CURRAN DRIVE,-35.18866062,149.079669
06/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,OFFICER CRESCENT,-35.25090041,149.1538114
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15271972,149.1198539
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,CRESWELL STREET,-35.28321324,149.1490092
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.35025337,149.1367013
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23643822,149.1662017
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,VALE PLACE,-35.38989277,149.099348
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.42278921,149.0671185
04/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.40598077,149.0644652
04/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.24082854,149.1111024
04/16/2016 12:00:00 AM,EASTERN GREY KANGAROO,BOWSER PLACE,-35.31655955,149.0740259
03/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,MOUNT AINSLIE DRIVE,-35.28448558,149.1610095
03/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,STRICKLAND CRESCENT,-35.32052759,149.1139685
03/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.28356871,149.1727873
03/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.17947068,149.0712566
03/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.39636255,149.1420565
03/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,BARRY DRIVE,-35.26086582,149.1054647
02/24/2016 12:00:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34634248,149.1180102
02/24/2016 12:00:00 AM,EASTERN GREY KANGAROO,WALKER CRESCENT,-35.33644061,149.144745
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.27950411,149.1531934
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23912746,149.1656434
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23655356,149.1661495
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,ROWLAND REES CRESCENT,-35.424381,149.0659051
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.22861635,149.1671287
05/18/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.43880305,149.1270183
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23036286,149.1663075
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23597577,149.166164
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANZAC PARADE,-35.28183853,149.1472175
03/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,COLQUHOUN STREET,-35.37398663,149.0590027
04/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.33601726,149.0647645
04/28/2016 12:00:00 AM,WALLAROO,GLENLOCH INTERCHANGE,-35.28250416,149.0879622
04/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.26480758,149.0744136
04/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,ARMBRUSTER STREET,-35.4404121,149.0881823
04/28/2016 12:00:00 AM,WALLAROO,MCKID COURT,-35.1934992,149.0386127
04/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.1763971,149.0647657
04/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.26580587,149.0744611
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.22915224,149.1961226
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,HANNAN CRESCENT,-35.25588044,149.1517532
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,NORTHCOTT DRIVE,-35.28474798,149.1683292
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,JOHN GORTON DRIVE,-35.29796349,149.0343051
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.46857652,149.0909509
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,CLUNIES ROSS STREET,-35.27492945,149.1151351
05/20/2016 12:00:00 AM,SWAMP WALLABY,GLENLOCH INTERCHANGE,-35.28193685,149.0860914
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,PARKES WAY,-35.28150976,149.1093934
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,KENT STREET,-35.32820798,149.0945597
05/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,KAYSER PLACE,-35.41701872,149.0757837
04/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.37871513,149.0931505
04/28/2016 12:00:00 AM,WALLAROO,,-35.23685727,149.1694323
04/29/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23233106,149.1660521
05/26/2016 12:00:00 AM,SWAMP WALLABY,KINGSFORD SMITH DRIVE,-35.20272564,149.051141
05/26/2016 12:00:00 AM,SWAMP WALLABY,KINGSFORD SMITH DRIVE,-35.20276873,149.0511611
05/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23732966,149.1662553
05/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,STURGEON STREET,-35.4637872,149.0953985
06/05/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.26079804,149.1492144
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,NEILSON STREET,-35.34894833,149.1057899
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.37457132,149.0930083
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,HYTTEN PLACE,-35.24238958,149.0805808
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.32080078,149.0613499
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.27925327,149.0841611
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,CRETE ROAD,-35.28831882,149.1678995
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44316931,149.0983757
06/06/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44341913,149.095404
02/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.38492832,149.1357525
02/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.16337805,149.0893017
02/28/2016 12:00:00 AM,SWAMP WALLABY,MASTERMAN STREET,-35.24556197,149.1107078
02/28/2016 12:00:00 AM,WALLAROO,GUNGAHLIN DRIVE,-35.25475444,149.0934453
02/29/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.34266158,149.1220438
02/29/2016 12:00:00 AM,EASTERN GREY KANGAROO,O'CONNOR CIRCUIT,-35.44550363,149.111501
02/29/2016 12:00:00 AM,EASTERN GREY KANGAROO,ROSENTHAL STREET,-35.28315254,149.1537704
02/29/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.52069047,149.1449023
02/24/2016 12:00:00 AM,SWAMP WALLABY,,-35.38752508,149.030274
02/24/2016 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.36658699,149.1280498
02/24/2016 12:00:00 AM,EASTERN GREY KANGAROO,LA PEROUSE STREET,-35.3374136,149.122189
02/25/2016 12:00:00 AM,WALLAROO,CASWELL DRIVE,-35.27146269,149.0884465
02/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.22299776,149.1713746
02/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,WARRAMOO CRESCENT,-35.33457561,149.155127
02/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,ALICE JACKSON CRESCENT,-35.41535761,149.132693
02/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,CAPITAL CIRCLE,-35.30334426,149.1253116
02/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.3442385,149.069114
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.33913141,149.1733649
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,FLINDERS WAY,-35.32930718,149.1232701
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,POCKETT AVENUE,-35.46465134,149.094414
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,FAIRFAX STREET,-35.26036747,149.1012547
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.27801969,149.1944659
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,NAMATJIRA DRIVE,-35.36606957,149.0510993
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38315369,149.0895838
03/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38329644,149.0892791
02/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.31015539,149.0617571
02/28/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.11936698,149.2264334
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44353124,149.0981448
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21837449,149.1813551
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21883451,149.1807655
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38631116,149.1156777
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.34111789,149.1607558
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39152802,149.1611057
04/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.38640984,149.168083
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,LANYON DRIVE,-35.38227453,149.1752833
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.2737533,149.0797393
05/25/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44369662,149.0999755
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,NARRABUNDAH LANE,-35.35107586,149.140578
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,REID PLACE,-35.37381954,149.0667691
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,ISABELLA DRIVE,-35.4043687,149.1460922
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,LAWTON PLACE,-35.45274914,149.0806027
05/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44339703,149.0987837
05/26/2016 12:00:00 AM,EASTERN GREY KANGAROO,WOLSELEY DRIVE,-35.27585704,149.1436557
04/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.22314609,149.0655854
04/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.22679166,149.123181
04/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,IDA WEST STREET,-35.15362117,149.149995
04/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,NEGUS CRESCENT,-35.23344411,149.1666565
05/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.37304613,149.0617338
05/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,COURANGA CRESCENT,-35.4012937,149.153128
05/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.37486932,149.1931903
05/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.39373751,149.1037928
05/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.2150871,149.1923797
01/03/2016 12:00:00 AM,WALLAROO,ISABELLA DRIVE,-35.42340273,149.0857681
01/03/2016 12:00:00 AM,EASTERN GREY KANGAROO,DACRE STREET,-35.2125311,149.1376803
01/03/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.49414533,149.0855931
06/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39259671,149.1607108
06/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39894516,149.1518279
06/14/2016 12:00:00 AM,EASTERN GREY KANGAROO,SWALLOWTAIL ROAD,-35.32352037,149.030312
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.34011268,149.3806393
02/29/2016 12:00:00 AM,WALLAROO,MONARO HIGHWAY,-35.46379001,149.1347691
03/01/2016 12:00:00 AM,EASTERN GREY KANGAROO,CLARRIE HERMES DRIVE,-35.17692997,149.0843519
03/19/2017 12:00:00 AM,EASTERN GREY KANGAROO,,-35.27347546,149.0724258
03/19/2017 12:00:00 AM,EASTERN GREY KANGAROO,MEDHURST CRESCENT,-35.19648333,149.1058883
05/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44331459,149.0970812
05/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,LAWRENCE WACKETT CRESCENT,-35.44484035,149.1218003
05/18/2017 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.2419917,149.1109405
05/19/2017 12:00:00 AM,EASTERN GREY KANGAROO,JACKIE HOWE CRESCENT,-35.40254822,149.1281366
05/20/2017 12:00:00 AM,EASTERN GREY KANGAROO,ANGLE CROSSING ROAD,-35.57325103,149.0923533
03/13/2016 12:00:00 AM,EASTERN GREY KANGAROO,POINT HUT ROAD,-35.45603501,149.0778819
03/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,CASWELL DRIVE,-35.27550096,149.087973
03/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,CALLISTER CRESCENT,-35.45719122,149.1162732
03/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.36361764,149.1666671
02/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.38283275,149.0939796
02/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,COBBY STREET,-35.27942427,149.1538358
02/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA WAY,-35.34696021,149.1279008
02/21/2016 12:00:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34545867,149.1126369
03/19/2017 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.443445,149.0980735
06/04/2017 12:00:00 AM,EASTERN GREY KANGAROO,KURINGA DRIVE,-35.18507562,149.0765765
06/05/2017 12:00:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.31663312,149.0632529
06/05/2017 12:00:00 AM,EASTERN GREY KANGAROO,THIELE GARDENS,-35.1975335,149.1409916
