road,lng,lat,species,count
COLLEGE STREET,149.0823084,-35.24242443,eastern grey kangaroo,9
EUCUMBENE DRIVE,149.0265126,-35.32774351,eastern grey kangaroo,9
ASHLEY DRIVE,149.1059862,-35.43157342,eastern grey kangaroo,9
ARMBRUSTER STREET,149.0851937,-35.44290632,eastern grey kangaroo,9
WOODCOCK DRIVE,149.0897559,-35.43987898,eastern grey kangaroo,9
ANTILL STREET,149.1667699,-35.23154733,eastern grey kangaroo,9
MONARO HIGHWAY,149.1392704,-35.42583636,eastern grey kangaroo,9
COLLEGE STREET,149.0818563,-35.2423345,eastern grey kangaroo,9
STEVENSON STREET,149.092461,-35.37364052,eastern grey kangaroo,9
BARTON HIGHWAY,149.0710805,-35.17954581,eastern grey kangaroo,9
MUGGA LANE,149.1344929,-35.37973268,eastern grey kangaroo,9
MUGGA LANE,149.1276119,-35.36352526,eastern grey kangaroo,9
MAX PURNELL STREET,149.1450954,-35.17866258,eastern grey kangaroo,9
ATHLLON DRIVE,149.0644057,-35.4039958,eastern grey kangaroo,9
ATHLLON DRIVE,149.0646162,-35.40393056,eastern grey kangaroo,9
EUCUMBENE DRIVE,149.0266099,-35.32779157,eastern grey kangaroo,9
PARKES WAY,149.0907743,-35.2848883,eastern grey kangaroo,9
ELLENBOROUGH STREET,149.1251676,-35.23169577,eastern grey kangaroo,9
MONARO HIGHWAY,149.1389269,-35.4261522,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.0690507,-35.35838157,eastern grey kangaroo,9
GIRRAHWEEN STREET,149.1402355,-35.26972907,eastern grey kangaroo,9
MUGGA WAY,149.1229529,-35.34217257,eastern grey kangaroo,9
ISABELLA DRIVE,149.1447165,-35.40495019,eastern grey kangaroo,9
ASHLEY DRIVE,149.1059143,-35.43156058,eastern grey kangaroo,9
PHILLIP AVENUE,149.1599877,-35.25370762,eastern grey kangaroo,9
HORSE PARK DRIVE,149.1814019,-35.21331709,eastern grey kangaroo,9
MONARO HIGHWAY,149.1694712,-35.37539163,eastern grey kangaroo,9
MONARO HIGHWAY,149.1694727,-35.37538755,eastern grey kangaroo,9
COLQUHOUN STREET,149.0603433,-35.3736471,eastern grey kangaroo,9
JOHN GORTON DRIVE,149.0341438,-35.2971635,eastern grey kangaroo,9
SPILLETT STREET,149.1520088,-35.15666024,eastern grey kangaroo,9
COTTER ROAD,149.0871753,-35.31238286,eastern grey kangaroo,9
MAJURA ROAD,149.1960481,-35.27000623,eastern grey kangaroo,9
BARR SMITH AVENUE,149.0841215,-35.42831181,eastern grey kangaroo,9
DUGGAN STREET,149.1017017,-35.44386125,eastern grey kangaroo,9
TRELOAR CRESCENT,149.1516702,-35.27991401,eastern grey kangaroo,9
MULLIGANS FLAT ROAD,149.1506438,-35.15629963,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.0635331,-35.32210409,eastern grey kangaroo,9
STREETON DRIVE,149.0539034,-35.33196486,eastern grey kangaroo,9
WOODCOCK DRIVE,149.0803253,-35.44468922,eastern grey kangaroo,9
MUGGA WAY,149.1207363,-35.32434589,eastern grey kangaroo,9
LEARMONTH DRIVE,149.0435737,-35.39283474,eastern grey kangaroo,9
COLQUHOUN STREET,149.0604497,-35.37352995,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.070316,-35.34981965,eastern grey kangaroo,9
YASS ROAD,149.2386824,-35.33368236,eastern grey kangaroo,9
YASS ROAD,149.2389135,-35.33357833,eastern grey kangaroo,9
NARRABUNDAH LANE,149.1418714,-35.35250176,eastern grey kangaroo,9
FEDERAL HIGHWAY,149.173125,-35.22241164,eastern grey kangaroo,9
MONARO HIGHWAY,149.1285741,-35.43228329,eastern grey kangaroo,9
JULIA FLYNN AVENUE,149.1127793,-35.37771353,eastern grey kangaroo,9
AIKMAN DRIVE,149.0772271,-35.23769537,eastern grey kangaroo,9
ATHLLON DRIVE,149.062429,-35.4152078,eastern grey kangaroo,9
YAMBA DRIVE,149.1076113,-35.36624985,eastern grey kangaroo,9
WILLIAM HOVELL DRIVE,149.0336201,-35.26504099,eastern grey kangaroo,9
CASWELL DRIVE,149.0879295,-35.26999697,red necked wallaby,9
FORSTER CRESCENT,149.1216672,-35.30414088,eastern grey kangaroo,9
BELCONNEN WAY,149.0980322,-35.26040509,eastern grey kangaroo,9
SOWARD WAY,149.0661774,-35.42049264,eastern grey kangaroo,9
MONARO HIGHWAY,149.1666301,-35.38773233,eastern grey kangaroo,9
MONARO HIGHWAY,149.1388167,-35.42619132,eastern grey kangaroo,9
SULWOOD DRIVE,149.0616696,-35.37348986,eastern grey kangaroo,9
,149.1058845,-35.33731895,eastern grey kangaroo,9
THARWA DRIVE,149.1089499,-35.44486737,eastern grey kangaroo,9
ELLENBOROUGH STREET,149.124688,-35.2320098,eastern grey kangaroo,9
,149.0259487,-35.33027343,eastern grey kangaroo,9
,149.0258514,-35.3302412,eastern grey kangaroo,9
GILLEN STREET,149.1527523,-35.25588427,eastern grey kangaroo,9
,149.1050437,-35.33782967,eastern grey kangaroo,9
MAJURA PARKWAY,149.1815244,-35.29190838,eastern grey kangaroo,9
MONARO HIGHWAY,149.1445742,-35.41183532,eastern grey kangaroo,9
PIALLIGO AVENUE,149.1929288,-35.32083748,eastern grey kangaroo,9
,149.0851437,-35.38309679,eastern grey kangaroo,9
ATHLLON DRIVE,149.0929051,-35.37443171,eastern grey kangaroo,9
,149.1277065,-35.41203283,eastern grey kangaroo,9
TOWNSEND PLACE,149.0776991,-35.23538818,eastern grey kangaroo,9
GUNDAROO DRIVE,149.1002214,-35.19992433,eastern grey kangaroo,9
LADY DENMAN DRIVE,149.0896962,-35.28473977,eastern grey kangaroo,9
BELCONNEN WAY,149.095841,-35.25998566,eastern grey kangaroo,9
CANBERRA AVENUE,149.1737394,-35.33642765,eastern grey kangaroo,9
,149.0926566,-35.37413813,eastern grey kangaroo,9
MONARO HIGHWAY,149.1675048,-35.3869486,eastern grey kangaroo,9
HASSALL STREET,149.1466922,-35.2622377,eastern grey kangaroo,9
,149.1047588,-35.33724065,eastern grey kangaroo,9
MAJURA PARKWAY,149.1957521,-35.27081845,eastern grey kangaroo,9
THARWA DRIVE,149.1238535,-35.43675998,eastern grey kangaroo,9
,149.0437011,-35.3928718,eastern grey kangaroo,9
THARWA DRIVE,149.1057695,-35.44477628,eastern grey kangaroo,9
,149.0629422,-35.37277765,eastern grey kangaroo,9
ISABELLA DRIVE,149.1233119,-35.41277175,eastern grey kangaroo,9
CURRAN DRIVE,149.0795257,-35.18856959,,9
ERINDALE DRIVE,149.10505,-35.39792392,eastern grey kangaroo,9
DUNROSSIL DRIVE,149.0872767,-35.31237648,eastern grey kangaroo,9
ENDEAVOUR STREET,149.1231485,-35.34226018,eastern grey kangaroo,9
GINNINDERRA DRIVE,149.1187942,-35.2432872,eastern grey kangaroo,9
COLBECK STREET,149.10102,-35.35664192,eastern grey kangaroo,9
NARRABUNDAH LANE,149.1499517,-35.35255376,wombat,9
MOUNT STROMLO ROAD,149.0168712,-35.32777198,other,9
YAMBA DRIVE,149.1151106,-35.37857707,eastern grey kangaroo,9
MAJURA PARKWAY,149.196317,-35.22530862,eastern grey kangaroo,9
,149.1054613,-35.33668853,eastern grey kangaroo,9
LEARMONTH DRIVE,149.0643477,-35.40347318,eastern grey kangaroo,9
ATHLLON DRIVE,149.0661363,-35.42077445,eastern grey kangaroo,9
SOWARD WAY,149.0661774,-35.42049264,eastern grey kangaroo,9
LEARMONTH DRIVE,149.0435737,-35.39283474,eastern grey kangaroo,9
FORSTER CRESCENT,149.1224674,-35.3034236,eastern grey kangaroo,9
MAX PURNELL STREET,149.1437063,-35.1793188,other,9
ATHLLON DRIVE,149.0911331,-35.38693479,eastern grey kangaroo,9
SULWOOD DRIVE,149.0697245,-35.37604072,eastern grey kangaroo,9
WILLIAM HOVELL DRIVE,149.0614102,-35.27343053,wallaroo,9
FENNESSY WAY,149.1464545,-35.17595533,eastern grey kangaroo,9
JOHN GORTON DRIVE,149.0345184,-35.29700762,wombat,9
EUCUMBENE DRIVE,149.0260415,-35.33033258,eastern grey kangaroo,9
ERINDALE DRIVE,149.1048771,-35.39744967,eastern grey kangaroo,9
LONG GULLY ROAD,149.1193279,-35.3836139,eastern grey kangaroo,9
MONARO HIGHWAY,149.1303428,-35.4317318,eastern grey kangaroo,9
TEMPLESTOWE AVENUE,149.109306,-35.46255875,eastern grey kangaroo,9
YARRA GLEN,149.0895849,-35.31991188,other,9
JOHN GORTON DRIVE,149.0343279,-35.29701231,wombat,9
BOX HILL AVENUE,149.0985373,-35.46036713,eastern grey kangaroo,9
ATHLLON DRIVE,149.0924257,-35.37577173,eastern grey kangaroo,9
WILLIAM HOVELL DRIVE,149.0545955,-35.26951958,eastern grey kangaroo,9
GROTE PLACE,149.0614276,-35.37353208,eastern grey kangaroo,9
LIVINGSTON AVENUE,149.0856779,-35.38352423,eastern grey kangaroo,9
PIALLIGO AVENUE,149.2104477,-35.32026532,eastern grey kangaroo,9
GUNGAHLIN DRIVE,149.0925092,-35.25466318,other,9
MONARO HIGHWAY,149.1363683,-35.42783352,wallaroo,9
ERINDALE DRIVE,149.1155391,-35.38460391,eastern grey kangaroo,9
MUGGA LANE,149.1323152,-35.37385003,eastern grey kangaroo,9
HORSE PARK DRIVE,149.1186299,-35.15263028,eastern grey kangaroo,9
MONARO HIGHWAY,149.1354431,-35.42831965,eastern grey kangaroo,9
GINNINDERRA DRIVE,149.1187697,-35.24348871,eastern grey kangaroo,9
JOHN GORTON DRIVE,149.0341438,-35.2971635,eastern grey kangaroo,9
SPILLETT STREET,149.1520088,-35.15666024,eastern grey kangaroo,9
MONARO HIGHWAY,149.1683096,-35.38595306,eastern grey kangaroo,9
MONARO HIGHWAY,149.1588913,-35.39328045,eastern grey kangaroo,9
MONARO HIGHWAY,149.1656903,-35.35537328,eastern grey kangaroo,9
MONARO HIGHWAY,149.1270982,-35.43912033,eastern grey kangaroo,9
MONARO HIGHWAY,149.1267187,-35.43879199,eastern grey kangaroo,9
,149.1053698,-35.36270157,eastern grey kangaroo,9
MUGGA WAY,149.11997,-35.32364855,eastern grey kangaroo,9
PIALLIGO AVENUE,149.2102914,-35.3200884,eastern grey kangaroo,9
MONARO HIGHWAY,149.1699837,-35.37911902,eastern grey kangaroo,9
MUGGA LANE,149.1315083,-35.35935175,eastern grey kangaroo,9
MOUNT AINSLIE DRIVE,149.1612253,-35.28481012,eastern grey kangaroo,9
,149.0744313,-35.42816808,eastern grey kangaroo,9
BARTON HIGHWAY,149.0904878,-35.19833318,eastern grey kangaroo,9
BARRY DRIVE,149.1060519,-35.26025752,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.0650152,-35.30217645,eastern grey kangaroo,9
,149.1935354,-35.28414207,eastern grey kangaroo,9
GUNGAHLIN DRIVE,149.1304275,-35.19687227,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.0639176,-35.32700543,eastern grey kangaroo,9
MAJURA PARKWAY,149.1870322,-35.2625867,eastern grey kangaroo,9
FEDERAL HIGHWAY,149.1911887,-35.20938465,eastern grey kangaroo,9
GUNGAHLIN DRIVE,149.1315306,-35.19900274,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.06409,-35.32721309,eastern grey kangaroo,9
HINDMARSH DRIVE,149.0703069,-35.34817325,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.0632015,-35.31635441,eastern grey kangaroo,9
MUGGA LANE,149.134752,-35.37959892,eastern grey kangaroo,9
PIALLIGO AVENUE,149.2230085,-35.32558757,eastern grey kangaroo,9
ERINDALE DRIVE,149.1136968,-35.3889021,eastern grey kangaroo,9
ATHLLON DRIVE,149.092957,-35.37396886,eastern grey kangaroo,9
DRAKEFORD DRIVE,149.0937893,-35.44156162,eastern grey kangaroo,9
MONARO HIGHWAY,149.167531,-35.38787797,eastern grey kangaroo,9
LIME KILN ROAD,149.1959114,-35.22526873,eastern grey kangaroo,9
COTTER ROAD,149.0578634,-35.32215128,eastern grey kangaroo,9
,149.1562663,-35.15409143,eastern grey kangaroo,9
,149.0649022,-35.40369112,eastern grey kangaroo,9
GLENLOCH INTERCHANGE,149.0822417,-35.2788114,eastern grey kangaroo,9
FEDERAL HIGHWAY,149.1896914,-35.2143895,eastern grey kangaroo,9
EUCUMBENE DRIVE,149.0261755,-35.33046244,eastern grey kangaroo,9
GUNGAHLIN DRIVE,149.1103257,-35.24506249,eastern grey kangaroo,9
MONARO HIGHWAY,149.1265518,-35.43856985,eastern grey kangaroo,9
YAMBA DRIVE,149.1082442,-35.36632317,eastern grey kangaroo,9
BARTON HIGHWAY,149.0712614,-35.18006552,eastern grey kangaroo,9
,149.0560094,-35.26176338,eastern grey kangaroo,9
ATHLLON DRIVE,149.064127,-35.40705624,eastern grey kangaroo,9
COTTER ROAD,149.057748,-35.32224962,eastern grey kangaroo,9
ATHLLON DRIVE,149.0678375,-35.4226171,eastern grey kangaroo,9
DAVID WALSH AVENUE,149.1452432,-35.1786136,eastern grey kangaroo,9
THARWA DRIVE,149.1240458,-35.43682958,eastern grey kangaroo,9
WENTWORTH AVENUE,149.1469417,-35.3188303,eastern grey kangaroo,9
ISABELLA DRIVE,149.1355016,-35.40845895,eastern grey kangaroo,9
HINDMARSH DRIVE,149.1069986,-35.34820284,eastern grey kangaroo,9
GUNGAHLIN DRIVE,149.130895,-35.19677494,eastern grey kangaroo,9
FISHER STREET,149.150248,-35.26257577,eastern grey kangaroo,9
,149.0539034,-35.33196486,eastern grey kangaroo,9
WOODCOCK DRIVE,149.0803253,-35.44468922,eastern grey kangaroo,9
DAVID WALSH AVENUE,149.1464553,-35.17615677,eastern grey kangaroo,9
YAMBA DRIVE,149.1076113,-35.36624985,eastern grey kangaroo,9
WAKEFIELD AVENUE,149.1466922,-35.2622377,eastern grey kangaroo,9
CASWELL DRIVE,149.0879295,-35.26999697,red necked wallaby,9
MOUNT MAJURA ROAD,149.1944884,-35.23594402,eastern grey kangaroo,9
,149.1216672,-35.30414088,eastern grey kangaroo,9
GINNINDERRA DRIVE,149.1125212,-35.2433819,eastern grey kangaroo,9
,149.0738175,-35.2652346,eastern grey kangaroo,9
YASS ROAD,149.2386824,-35.33368236,eastern grey kangaroo,9
YASS ROAD,149.2389135,-35.33357833,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.070316,-35.34981965,eastern grey kangaroo,9
SUTTON ROAD,149.2368015,-35.33056757,eastern grey kangaroo,9
ADELAIDE AVENUE,149.1183125,-35.30848617,eastern grey kangaroo,9
MAJURA PARKWAY,149.1960481,-35.27000623,eastern grey kangaroo,9
MULLIGANS FLAT ROAD,149.1506438,-35.15629963,eastern grey kangaroo,9
LIMESTONE AVENUE,149.143601,-35.27525418,eastern grey kangaroo,9
FEDERAL HIGHWAY,149.1677738,-35.22362182,eastern grey kangaroo,9
WALLAROO ROAD,149.0616379,-35.17407383,eastern grey kangaroo,9
ISABELLA DRIVE,149.1376661,-35.40823518,eastern grey kangaroo,9
TUGGERANONG PARKWAY,149.0621084,-35.30788715,eastern grey kangaroo,9
,149.0822341,-35.36359599,eastern grey kangaroo,9
BARTON HIGHWAY,149.0715517,-35.17984157,wombat,9
GLENLOCH INTERCHANGE,149.0898982,-35.28465533,other,9
MONARO HIGHWAY,149.168145,-35.38610463,eastern grey kangaroo,9
WILLIAM HOVELL DRIVE,149.0334792,-35.26502582,eastern grey kangaroo,9
POINT HUT ROAD,149.0775502,-35.45650268,wombat,8
SULWOOD DRIVE,149.0568963,-35.37548433,other,8
MAJURA ROAD,149.1952854,-35.27296578,eastern grey kangaroo,8
MAJURA PARKWAY,149.1960119,-35.22771521,eastern grey kangaroo,8
MONARO HIGHWAY,149.1667362,-35.36320083,eastern grey kangaroo,8
PHILLIP AVENUE,149.1598283,-35.25348732,eastern grey kangaroo,8
LEARMONTH DRIVE,149.0620864,-35.40347732,eastern grey kangaroo,8
MOUNT STROMLO ROAD,149.0171182,-35.32791582,wallaroo,8
MAJURA ROAD,149.1961227,-35.26882462,eastern grey kangaroo,8
PATERSON STREET,149.1429055,-35.26889313,eastern grey kangaroo,8
MACFARLAND CRESCENT,149.0818555,-35.36318537,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0577164,-35.37403842,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0647435,-35.30263636,eastern grey kangaroo,8
ATHLLON DRIVE,149.0630574,-35.41684737,eastern grey kangaroo,8
MUGGA LANE,149.1344161,-35.35177537,eastern grey kangaroo,8
MAJURA PARKWAY,149.1954705,-35.22557604,eastern grey kangaroo,8
STREETON DRIVE,149.053672,-35.33180389,eastern grey kangaroo,8
MAJURA ROAD,149.1942456,-35.24191902,eastern grey kangaroo,8
MAJURA ROAD,149.1933457,-35.28467733,eastern grey kangaroo,8
CUNNINGHAM STREET,149.1469485,-35.31833318,eastern grey kangaroo,8
CUNNINGHAM STREET,149.1470492,-35.31853567,eastern grey kangaroo,8
ERINDALE DRIVE,149.1126377,-35.38979923,eastern grey kangaroo,8
WOODCOCK DRIVE,149.0794717,-35.44526222,eastern grey kangaroo,8
DON DUNSTAN DRIVE,149.0747434,-35.42820265,eastern grey kangaroo,8
HASSALL STREET,149.1472665,-35.26235875,eastern grey kangaroo,8
MONARO HIGHWAY,149.1445799,-35.41734043,eastern grey kangaroo,8
EBDEN STREET,149.1463296,-35.26870949,eastern grey kangaroo,8
BARTON HIGHWAY,149.0914161,-35.19836365,eastern grey kangaroo,8
RUSDEN STREET,149.1145048,-35.34371236,eastern grey kangaroo,8
DUFFY STREET,149.1495368,-35.26215482,eastern grey kangaroo,8
GLADSTONE STREET,149.0617665,-35.17333985,eastern grey kangaroo,8
LEARMONTH DRIVE,149.0624548,-35.40314065,eastern grey kangaroo,8
MAJURA PARKWAY,149.1924162,-35.24037559,eastern grey kangaroo,8
LANYON DRIVE,149.1814107,-35.37920473,eastern grey kangaroo,8
GUNGAHLIN DRIVE,149.1109389,-35.24496629,eastern grey kangaroo,8
SANDFORD STREET,149.1307809,-35.2185097,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.1116315,-35.24347522,eastern grey kangaroo,8
JOHN GORTON DRIVE,149.0322797,-35.3147108,eastern grey kangaroo,8
COTTER ROAD,149.0855825,-35.31237843,eastern grey kangaroo,8
MAJURA PARKWAY,149.1946776,-35.23540255,eastern grey kangaroo,8
WALLAROO ROAD,149.0612219,-35.17315354,eastern grey kangaroo,8
LONG GULLY ROAD,149.1191259,-35.38355129,eastern grey kangaroo,8
YAMBA DRIVE,149.1151138,-35.37854178,eastern grey kangaroo,8
MONARO HIGHWAY,149.1661144,-35.38907325,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1507498,-35.35158095,eastern grey kangaroo,8
BARRY DRIVE,149.1063327,-35.26014157,eastern grey kangaroo,8
MONARO HIGHWAY,149.1677242,-35.38783814,eastern grey kangaroo,8
MUGGA LANE,149.1537173,-35.39752193,eastern grey kangaroo,8
BARTON HIGHWAY,149.1159572,-35.21572144,eastern grey kangaroo,8
LANYON DRIVE,149.1812497,-35.37920095,eastern grey kangaroo,8
DUNOON STREET,149.1019176,-35.35618346,eastern grey kangaroo,8
MAJURA PARKWAY,149.1875041,-35.2614769,eastern grey kangaroo,8
FEDERAL HIGHWAY,149.1916155,-35.20976807,eastern grey kangaroo,8
BEASLEY STREET,149.0858604,-35.37162762,eastern grey kangaroo,8
DUFFY STREET,149.1494627,-35.26227615,eastern grey kangaroo,8
ISABELLA DRIVE,149.1446847,-35.40646503,eastern grey kangaroo,8
GINNINDERRA DRIVE,149.1109248,-35.24271015,eastern grey kangaroo,8
COBB CRESCENT,149.1495265,-35.26006912,eastern grey kangaroo,8
HASSALL STREET,149.1471557,-35.26244298,eastern grey kangaroo,8
MUGGA WAY,149.1207995,-35.32490708,eastern grey kangaroo,8
MAJURA ROAD,149.1932211,-35.28463468,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.062951,-35.31679498,eastern grey kangaroo,8
MONARO HIGHWAY,149.1650701,-35.35533488,eastern grey kangaroo,8
MAJURA PARKWAY,149.1955353,-35.2242111,eastern grey kangaroo,8
BELCONNEN WAY,149.0984363,-35.26043357,eastern grey kangaroo,8
MAJURA PARKWAY,149.1815134,-35.29172748,eastern grey kangaroo,8
MAJURA PARKWAY,149.1851123,-35.28240708,eastern grey kangaroo,8
WOODCOCK DRIVE,149.0799828,-35.44473363,eastern grey kangaroo,8
MASTERMAN STREET,149.1103844,-35.24485657,eastern grey kangaroo,8
DEAMER CRESCENT,149.128209,-35.43165634,eastern grey kangaroo,8
MAJURA PARKWAY,149.1925153,-35.24071787,eastern grey kangaroo,8
CANBERRA AVENUE,149.1733218,-35.33637387,eastern grey kangaroo,8
FEDERAL HIGHWAY,149.1835585,-35.2129608,eastern grey kangaroo,8
ROSANNA STREET,149.1507035,-35.1822085,eastern grey kangaroo,8
MONARO HIGHWAY,149.1666836,-35.36336725,eastern grey kangaroo,8
BARTON HIGHWAY,149.0719876,-35.17999318,wallaby,8
O'HARA CLOSE,149.0912244,-35.4709295,eastern grey kangaroo,8
ERINDALE DRIVE,149.1049844,-35.39528168,eastern grey kangaroo,8
BELCONNEN WAY,149.0982007,-35.26029843,eastern grey kangaroo,8
,149.095886,-35.32373296,eastern grey kangaroo,8
HINDMARSH DRIVE,149.1343141,-35.34463966,eastern grey kangaroo,8
MONARO HIGHWAY,149.1306697,-35.44530253,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0633618,-35.32124983,eastern grey kangaroo,8
BARR SMITH AVENUE,149.0846135,-35.42797123,eastern grey kangaroo,8
CHARTERISVILLE AVENUE,149.0975678,-35.45810439,eastern grey kangaroo,8
COYNE STREET,149.1245964,-35.40929612,eastern grey kangaroo,8
MONARO HIGHWAY,149.1383315,-35.42635303,wallaroo,8
WILLIAM HOVELL DRIVE,149.0454416,-35.26947235,eastern grey kangaroo,8
SUTTON PLACE,149.0990725,-35.37167093,eastern grey kangaroo,8
KIRKCALDIE CIRCUIT,149.1229158,-35.4130782,eastern grey kangaroo,8
BOSWORTH CIRCUIT,149.0564757,-35.37608445,eastern grey kangaroo,8
MONARO HIGHWAY,149.1357314,-35.42826055,eastern grey kangaroo,8
MACFARLAND CRESCENT,149.082417,-35.36331323,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0641801,-35.33578402,eastern grey kangaroo,8
SCARBOROUGH STREET,149.1225598,-35.33554197,eastern grey kangaroo,8
PHILLIP AVENUE,149.1600074,-35.25337077,eastern grey kangaroo,8
PIALLIGO AVENUE,149.1921502,-35.3206038,eastern grey kangaroo,8
MAJURA PARKWAY,149.1817633,-35.29084458,eastern grey kangaroo,8
BELCONNEN WAY,149.0983041,-35.2604536,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1418277,-35.35256297,eastern grey kangaroo,8
ATHLLON DRIVE,149.0908022,-35.38757683,eastern grey kangaroo,8
MONARO HIGHWAY,149.1445465,-35.41187278,eastern grey kangaroo,8
CHARTERISVILLE AVENUE,149.1032891,-35.45593172,eastern grey kangaroo,8
ATHLLON DRIVE,149.0721366,-35.42520463,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0627745,-35.31555925,eastern grey kangaroo,8
MUGGA LANE,149.1326178,-35.37397655,eastern grey kangaroo,8
MUGGA LANE,149.1323055,-35.36008007,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0566277,-35.37384797,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1495697,-35.352182,eastern grey kangaroo,8
NARRABUNDAH LANE,149.1488811,-35.35250897,eastern grey kangaroo,8
GLADSTONE STREET,149.0614659,-35.1737035,eastern grey kangaroo,8
ABENA AVENUE,149.1004733,-35.1998699,eastern grey kangaroo,8
SPILLETT STREET,149.1523312,-35.15649845,eastern grey kangaroo,8
PIALLIGO AVENUE,149.200244,-35.32069915,eastern grey kangaroo,8
ANTILL STREET,149.1665744,-35.23211927,eastern grey kangaroo,8
LONG GULLY ROAD,149.1221528,-35.38792295,wallaby,8
TUGGERANONG PARKWAY,149.0687856,-35.35883797,eastern grey kangaroo,8
HANDASYDE STREET,149.0983009,-35.46004728,eastern grey kangaroo,8
SULWOOD DRIVE,149.0993205,-35.38713889,eastern grey kangaroo,8
NARRABUNDAH LANE,149.150034,-35.35212338,eastern grey kangaroo,8
BLACK MOUNTAIN DRIVE,149.1101924,-35.2811103,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0692066,-35.35915033,eastern grey kangaroo,8
JACKIE HOWE CRESCENT,149.1251432,-35.40922078,eastern grey kangaroo,8
MONARO HIGHWAY,149.1342839,-35.429174,eastern grey kangaroo,8
BARR SMITH AVENUE,149.0750476,-35.42833865,eastern grey kangaroo,8
ATHLLON DRIVE,149.0636889,-35.403506,eastern grey kangaroo,8
BELCONNEN WAY,149.098842,-35.26034365,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0569547,-35.37413433,eastern grey kangaroo,8
PATERSON STREET,149.1431002,-35.2690538,eastern grey kangaroo,8
STIEGLITZ CIRCUIT,149.0627401,-35.40296082,eastern grey kangaroo,8
SULWOOD DRIVE,149.0565835,-35.3754066,eastern grey kangaroo,8
TRELOAR CRESCENT,149.1490752,-35.27885222,eastern grey kangaroo,8
MUGGA LANE,149.1366602,-35.38838388,eastern grey kangaroo,8
TUGGERANONG PARKWAY,149.0630326,-35.31562692,eastern grey kangaroo,8
HORSE PARK DRIVE,149.1479017,-35.1810326,eastern grey kangaroo,8
MONARO HIGHWAY,149.1444441,-35.4172121,eastern grey kangaroo,8
MAJURA ROAD,149.1963382,-35.2683521,eastern grey kangaroo,8
DIBBS STREET,149.1502527,-35.2528313,eastern grey kangaroo,8
HASSALL STREET,149.1473299,-35.2625352,eastern grey kangaroo,8
MONARO HIGHWAY,149.1665263,-35.36365157,eastern grey kangaroo,8
COBBADAH STREET,149.102961,-35.35875323,eastern grey kangaroo,8
MAJURA ROAD,149.1954527,-35.27230341,eastern grey kangaroo,8
ABENA AVENUE,149.1005411,-35.1997725,eastern grey kangaroo,8
,149.0649169,-35.41005697,eastern grey kangaroo,8
ISABELLA DRIVE,149.1273223,-35.41189843,eastern grey kangaroo,8
ATHLLON DRIVE,149.0892872,-35.38814122,eastern grey kangaroo,8
COLLEGE STREET,149.0821358,-35.24230858,eastern grey kangaroo,8
ATHLLON DRIVE,149.0937385,-35.37155685,eastern grey kangaroo,8
EADY STREET,149.148843,-35.2513926,eastern grey kangaroo,8
COULTER DRIVE,149.0563581,-35.26176995,eastern grey kangaroo,8
ATHLLON DRIVE,149.0628522,-35.41641887,eastern grey kangaroo,8
ATHLLON DRIVE,149.0719195,-35.42545902,eastern grey kangaroo,8
MONARO HIGHWAY,149.1280896,-35.43240958,eastern grey kangaroo,8
CURRAN DRIVE,149.0796868,-35.18890282,eastern grey kangaroo,8
DON DUNSTAN DRIVE,149.0746356,-35.4276139,eastern grey kangaroo,8
STONEHAVEN CRESCENT,149.1140059,-35.31918808,eastern grey kangaroo,8
BARTON HIGHWAY,149.1150964,-35.2159873,eastern grey kangaroo,8
SCARBOROUGH STREET,149.1225685,-35.33564355,eastern grey kangaroo,8
MAJURA ROAD,149.1944158,-35.27831121,eastern grey kangaroo,8
HARGRAVES CRESCENT,149.1410981,-35.26889733,eastern grey kangaroo,8
MAJURA ROAD,149.1949147,-35.26356719,eastern grey kangaroo,8
ROSANNA STREET,149.1505345,-35.18244614,eastern grey kangaroo,8
CANBERRA AVENUE,149.1740265,-35.33671297,eastern grey kangaroo,8
MAJURA ROAD,149.1961377,-35.26875923,eastern grey kangaroo,8
,149.1210317,-35.33608277,eastern grey kangaroo,8
ISABELLA DRIVE,149.1447199,-35.40663527,eastern grey kangaroo,8
